Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Lieferung und Montage der kompletten Aufzugsanlage wie im Vortext und der Anlagenbeschreibung ausgeführt.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
20;Stahlkonstruktionselemente für Schachttüren;8,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
30;Aufzugsportalzargen;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
40;Aufzugsportalzargen;3,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
50;Aufzugsrahmenzarge;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
60;Bodenbleche;5,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
70;Schachtentrauchungsanlage;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
80;Anlagendokumentation;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
90;Sachverständigenabnahme;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
100;Anlageneinweisung;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
110;Wartungsvertrag;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
120;Fernüberwachung / Fernservice / Evakuierungs-Dienstleistung;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
10;Aufzugsanlage TH2;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
20;Aufzugsportalzargen;3,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
30;Aufzugsrahmenzarge;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
40;Bodenblech;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
50;Lüftungsgitter zur Schachtbelüftung;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
60;Anlagendokumentation;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
70;Sachverständigenabnahme;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
80;Anlageneinweisung;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
90;Wartungsvertrag;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
100;Fernüberwachung / Fernservice / Evakuierungs-Dienstleistung;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
10;Aufzugsanlage TH3;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
20;Aufzugsportalzargen;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
30;Lüftungsgitter zur Schachtbelüftung;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
40;Anlagendokumentation;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
50;Sachverständigenabnahme;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
60;Anlageneinweisung;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
70;Wartungsvertrag;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
80;Fernüberwachung / Fernservice / Evakuierungs-Dienstleistung;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
10;Bedien- und Anzeigetableau Pförtnerloge;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
20;Schlüsseltresor;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/20260702_1601000 Glückauf-Schule_460 Aufzug.x83
