Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Geräte, Werkzeuge und sonstige Betriebsmittel, die zur;1,0;psch;gaeb;3934106.x83
20;Temporäre Baustraßen zum Bauwerk und Abfahrtsrampe zur Baugrube für die Herstellung der vertraglichen Leistungen nach Unterlagen des AG herstellen, vorhalten, betreiben und nach Fertigstellung der Arbeiten wieder rückbauen.;550,0;m2;gaeb;3934106.x83
30;Baustelle von allen Geräten, Anlagen, Einrichtungen und;1,0;psch;gaeb;3934106.x83
40;Bauzaun nach Unterlagen des AG einschl. der erforderli-;200,0;m;gaeb;3934106.x83
50;Höhenfestpunkt in Abstimmung mit dem AG herstellen.;2,0;St;gaeb;3934106.x83
60;Vermessungsarbeiten für die Absteckung von Bauteilen;1,0;psch;gaeb;3934106.x83
70;Vermessungsarbeiten für die Absteckung von Bauteilen;1,0;psch;gaeb;3934106.x83
80;Alle Vermessungsleistungen, die zur technischen Bearbeitung, Ausführung und Erstellung der Bestandsunterlagen der beschriebenen Leistungen erforderlich sind. Eingeschlossen sind alle erforderlichen Vermarkungen, örtlichen Aufmaße und Nebenleistungen sowie die Auswirkungen der Vermessungsergebnisse.;1,0;psch;gaeb;3934106.x83
90;Erfassung und Dokumentation des Zustands von Straßen,;1,0;psch;gaeb;3934106.x83
100;Beweissicherung des Bestandes im Bereich der Baustelle;1,0;psch;gaeb;3934106.x83
110;Instandsetzungen von Verkehrsflächen/Zufahrtswegen während und nach beendigung der Baumßnahme.;1,0;psch;gaeb;3934106.x83
10;Standsicherheitsnachweis aufstellen.Standsicherheitsnachweis für 'den Abbruch des;1,0;psch;gaeb;3934106.x83
20;Arbeitsanweisung mit Ablaufplan für den Rückbau des;1,0;psch;gaeb;3934106.x83
30;Ausführungszeichnungen herstellen.Ausführungszeichnungen für 'den Abbruch des;1,0;psch;gaeb;3934106.x83
40;Ausführungszeichnungen herstellen.Ausführungszeichnungen für ';1,0;psch;gaeb;3934106.x83
50;Bestandsunterlagen herstellen. Bestandsunterlagen nach;1,0;psch;gaeb;3934106.x83
60;Bestandsunterlagen gemäß ZTV-Ing, Teil 1, Abschnitt 2,;1,0;psch;gaeb;3934106.x83
70;Lichtbilder über den wesentlichen Bauablauf;150,0;St;gaeb;3934106.x83
80;Lichtbilder von jedem fertigen Teilbauwerk;30,0;St;gaeb;3934106.x83
10;Vorankündigung gemäß Baustellenverordnung erstellen und;1,0;psch;gaeb;3934106.x83
20;Sicherheits- und Gesundheitsschutzplan (SiGe-Plan) nach;1,0;psch;gaeb;3934106.x83
30;Sicherheits- und Gesundheitsschutzplan (SiGe-Plan) nach;1,0;psch;gaeb;3934106.x83
40;Sicherheits- und Gesundheitsschutzkoordinator während;1,0;psch;gaeb;3934106.x83
10;Verkehrsflächen zur Aufrechterhaltung;220,0;d;gaeb;3934106.x83
20;Vorhandene Verkehrsschildkombination für die Ausführung der vertraglichen Leistungen ausbauen, über die Bauzeit lagern, ggf. mehrfach umsetzen.;1,0;St;gaeb;3934106.x83
30;Demontierte, eingelagerte Verkehrsschildkombination nach Fertigstellung der vertraglichen Leistungen wieder aufbauen.;1,0;St;gaeb;3934106.x83
40;Verkehrssicherung längerer Dauer einschließlich Ver-;1,0;psch;gaeb;3934106.x83
50;Verkehrssicherung längerer Dauer vorhalten, warten, in-;220,0;d;gaeb;3934106.x83
60;Verkehrssicherung an Arbeitsstellen längerer Dauer ab-;1,0;psch;gaeb;3934106.x83
10;Strauchbestand und sonstiger Aufwuchs bis 0,10 m Stamm-;1665,0;m2;gaeb;3934106.x83
20;Fläche nach Unterlagen des AG abräumen.;1,0;psch;gaeb;3934106.x83
30;Bäume fällen, höchstens 0,25 m über dem Erdboden;30,0;St;gaeb;3934106.x83
40;Wurzelstöcke roden. Gemessen wird der Durchmesser der;30,0;St;gaeb;3934106.x83
50;Bäume fällen, höchstens 0,25 m über dem Erdboden;15,0;St;gaeb;3934106.x83
60;Wurzelstöcke roden. Gemessen wird der Durchmesser der;15,0;St;gaeb;3934106.x83
10;Nicht gefährlichen Abfall aus Baustelle laden, fördern;100,0;t;gaeb;3934106.x83
20;Nicht gefährlichen Abfall aus Abbruch laden, fördern;395,0;t;gaeb;3934106.x83
30;Nicht gefährlichen Abfall aus Abbruch laden, fördern;0,5;t;gaeb;3934106.x83
40;Gefährlichen Abfall aus Abbruch laden, fördern und ent-;2,0;t;gaeb;3934106.x83
50;Gefährlichen Abfall aus Baustelle laden, fördern und;2,0;t;gaeb;3934106.x83
60;Gefährlichen Abfall aus Abbruch laden, fördern und ent-;0,5;t;gaeb;3934106.x83
70;Nicht gefährlichen Abfall aus Baustelle laden, fördern;65,0;t;gaeb;3934106.x83
80;Nicht gefährlichen Abfall aus Baustelle laden, fördern;65,0;t;gaeb;3934106.x83
90;Nicht gefährlichen Abfall aus Baustelle laden, fördern;25,0;t;gaeb;3934106.x83
100;Nicht gefährlichen Abfall aus Baustelle laden, fördern;25,0;t;gaeb;3934106.x83
10;Schutzeinrichtung (SE) aus Stahl einschließlich sämtli-;230,0;m;gaeb;3934106.x83
20;Asphalt fräsen und Fräsgut aufnehmen. Anschlusskante;180,0;m2;gaeb;3934106.x83
30;Asphalt fräsen und Fräsgut aufnehmen. Anschlusskante;555,0;m2;gaeb;3934106.x83
40;Asphalt fräsen und Fräsgut aufnehmen. Anschlusskante;555,0;m2;gaeb;3934106.x83
50;Geräte für den Abbruch und Ausbau des Bestandes;1,0;psch;gaeb;3934106.x83
60;Geländer nach Unterlagen des AG;72,0;m;gaeb;3934106.x83
70;Trennschnitt nach Unterlagen das AG herstellen.;14,0;m;gaeb;3934106.x83
80;Trennschnitt nach Unterlagen das AG herstellen.;1,5;m2;gaeb;3934106.x83
90;Trennschnitt nach Unterlagen das AG herstellen.;1,0;psch;gaeb;3934106.x83
100;Überbau nach Unterlagen des AG abbrechen einschl. aller;95,0;m3;gaeb;3934106.x83
110;Unterbauten nach Unterlagen des AG teilweise abbrechen einschl. aller vorhandenen Bauteile wie z.B. Lager, Abdichtung, Natursteinverkleidungen, Entwässerung;9,0;m3;gaeb;3934106.x83
120;Unterbauten nach Unterlagen des AG abbrechen einschl. aller vorhandenen Bauteile wie z.B. Lager, Abdichtung, Natursteinverkleidungen, Entwässerung;11,0;m3;gaeb;3934106.x83
130;Ebenflächiges Abarbeiten der Abbruchflächen der Pfeiler einschl. der Aufwendungen und Erschwernisse für das Abschneiden der herausstehenden Anschlussbewehrung.;1,0;psch;gaeb;3934106.x83
140;Unterbauten nach Unterlagen des AG abbrechen einschl. aller vorhandenen Bauteile wie z.B. Lager, Abdichtung, Holzverkleidungen, Entwässerung;21,0;m3;gaeb;3934106.x83
150;Ebenflächiges Abarbeiten der Abbruchflächen der Fundamente einschl. der Aufwendungen und;1,0;psch;gaeb;3934106.x83
160;"Entnahme, Verarbeitung und Transport von Proben im benötigten Umfang gemäß ""Richtlinie Recycling-Baustoffe"" und deren Untersuchung im vorgegebenen Umfang einschl. Untersuchungsbericht.";1,0;psch;gaeb;3934106.x83
170;Bestehende Drainagerohre (Betonrohre) im Bereich des Baufeld abbrechen.;1,0;psch;gaeb;3934106.x83
10;Bankett abtragen ggf. einschließlich Vegetationsde-;11,0;m3;gaeb;3934106.x83
20;Schicht ohne Bindemittel aufnehmen;250,0;m3;gaeb;3934106.x83
30;Schicht ohne Bindemittel aufnehmen;445,0;m3;gaeb;3934106.x83
40;Boden bzw. Fels aus Abtragsbereichen profilgerecht;1800,0;m3;gaeb;3934106.x83
50;Oberboden ggf. einschließlich Vegetationsdecke abtragen;270,0;m3;gaeb;3934106.x83
60;Oberboden ggf. einschließlich Vegetationsdecke abtra-;30,0;m3;gaeb;3934106.x83
70;Untergrund nach Oberboden- oder Bodenabtrag;560,0;m2;gaeb;3934106.x83
80;Kontrollpruefung ZTV E-StB 09, auf besondere Anordnung des AG für Nachweis des Verformungsmoduls auf dem Erdplanum, einschl. erforderlichem Personal und Gerät.;4,0;St;gaeb;3934106.x83
90;Baustoff liefern und als Bauwerkshinterfüllung profil-;135,0;m3;gaeb;3934106.x83
100;Baustoff liefern und als Bauwerkshinterfüllung profil-;375,0;m3;gaeb;3934106.x83
110;Gelagerten Boden bzw. Fels des AG aufnehmen. Beschrei-;1800,0;m3;gaeb;3934106.x83
120;Geeigneten Baustoff liefern, in Auftragsbereichen pro-;440,0;m3;gaeb;3934106.x83
130;Planum profilgerecht herstellenin 'Fahrbahnbereichen / Dammschüttung';555,0;m2;gaeb;3934106.x83
140;Gelagerten Oberboden des AG profilgerecht andecken. Ho-;270,0;m3;gaeb;3934106.x83
150;Erosionsschutzmatte auf Böschungen, in Mulden oder;455,0;m2;gaeb;3934106.x83
160;Rasenansaat (Normalsaat) herstellen.Saatgutmenge g/m2 '20 ';2450,0;m2;gaeb;3934106.x83
10;Suchgraben nach Unterlagen des AG einschließlich Hand-;45,0;m3;gaeb;3934106.x83
20;Baugrube nach Unterlagen des AG herstellen.;1140,0;m3;gaeb;3934106.x83
30;Gründungssohle nach Unterlagen des AG verdichten und;65,0;m2;gaeb;3934106.x83
40;Boden zwischen Pfahlköpfen lösen, ggf. laden, fördern,;32,0;m3;gaeb;3934106.x83
10;Dränschicht an erdberührten Flächen von Bauwerken nach;155,0;m2;gaeb;3934106.x83
20;Tropftülle mit Sickerschicht und Lochblechabdeckung im;4,0;St;gaeb;3934106.x83
30;Grundrohr für Dränschicht mit Anschluss an Entwässe-;15,0;m;gaeb;3934106.x83
