Pos.;Leistung;Menge;Einheit;Quelle;Datei
0010;Die komplette Baustelleneinrichtung für die in dem LV erfassten Arbeiten,;1,0;psch;gaeb;leistungsbeschreibungen/26E70135.X83
0020;Schutzabdeckung der Bodenfläche, aus Betonwerkstein, Abdeckung aus Pappe, Stöße und Ränder verkleben, herstellen,;1100,0;m2;gaeb;leistungsbeschreibungen/26E70135.X83
0030;Ausführung auf der vorbeschriebenen Position 'Schutzpappe';60,0;m;gaeb;leistungsbeschreibungen/26E70135.X83
0040;Vor Beginn der Arbeiten sind verbleibende Laboreinbauten dauerhaft und sicher vor Staub und mech. Beschädigungen zu schützen.;40,0;m2;gaeb;leistungsbeschreibungen/26E70135.X83
0050;Staubdichter Schutz des Fensters, 2-seitig,;80,0;m2;gaeb;leistungsbeschreibungen/26E70135.X83
0060;Schutzvorrichtung als Staubschutz in Gebäuden, im Innenbereich, einschl. Unterkonstruktion, aus Kunststofffolie, Foliendicke mind. 0,4 mm, Höhe über 2 bis 3 m, herstellen und räumen, Abrechnung nach bespannter Fläche.;40,0;m2;gaeb;leistungsbeschreibungen/26E70135.X83
0070;Reißverschlusstür, in Schutzvorrichtung, an Wandöffnungen, im Innenbereich, Oberkante Öffnung bis 3 m, Reißverschlusslänge 5 m, Einzelgröße über 2 bis 4 m2, aus Kunststofffolie, Foliendicke mind. 0,4 mm, herstellen und räumen.;4,0;St;gaeb;leistungsbeschreibungen/26E70135.X83
0080;Vor Beginn der Arbeiten sind Einbauten mit ausreichend stabiler fester Folie zu;300,0;m2;gaeb;leistungsbeschreibungen/26E70135.X83
0090;Zur Abgrenzung der Baustelle, oder einzelner Bereiche;20,0;m2;gaeb;leistungsbeschreibungen/26E70135.X83
0100;wie vor, jedoch beidseitig beplankt;50,0;m2;gaeb;leistungsbeschreibungen/26E70135.X83
0110;Zur Abgrenzung der Baustelle;4,0;St;gaeb;leistungsbeschreibungen/26E70135.X83
0120;Ausbau aus vorherigem und Wiedereinbau im folgenden Bauabschnitt;2,0;St;gaeb;leistungsbeschreibungen/26E70135.X83
