Pos.;Leistung;Menge;Einheit;Quelle;Datei
0001;Einrichten, Vorhalten über die gesamte Bauzeit;1,0;psch;gaeb;leistungsbeschreibungen/260715_1081_LV LOS-4_V33.X83
0001;Einholen öffentlich-rechtlicher Genehmigungen und Erlaubnisse. Die Gebühren werden gegen Nachweis vergütet.;1,0;St;gaeb;leistungsbeschreibungen/260715_1081_LV LOS-4_V33.X83
0002;Pauschale für das Erstellen der erforderlichen statischen Nach- weise und Standsicherheitsnachweise zur Montage der Gerüste.;1,0;St;gaeb;leistungsbeschreibungen/260715_1081_LV LOS-4_V33.X83
0003;Pauschale für das Erstellen der sämtlicher erforderlichen Ausführungszeichnungen.;1,0;St;gaeb;leistungsbeschreibungen/260715_1081_LV LOS-4_V33.X83
0004;Nach Erstellung und vor Nutzung des Gerüstes ist eine;1,0;St;gaeb;leistungsbeschreibungen/260715_1081_LV LOS-4_V33.X83
0005;Aufbauen längenorientiertes Standgerüst, Fassadengerüst DIN EN 12810-1, als Arbeitsgerüst DIN EN 12811-1, Lastklasse 3 (2 kN/m2), Breitenklasse SW09, Höhenklasse H 1, alle Gerüstlagen genutzt, Verankerung am Bauwerk nicht möglich, Standfestigkeit herstellen, Standsicherheitsnachweis wird gesondert v;1234,0;m2;gaeb;leistungsbeschreibungen/260715_1081_LV LOS-4_V33.X83
0006;Abbauen längenorientiertes Standgerüst, Fassadengerüst DIN EN 12810-1, als Arbeitsgerüst DIN EN 12811-1, Lastklasse 3 (2 kN/m2), Breitenklasse SW09, Höhenklasse H 1, alle Gerüstlagen genutzt, an senkrechten Bauwerksaußenflächen, Höhe der obersten Gerüstlage 18 m, direkt belastbar.;1234,0;m2;gaeb;leistungsbeschreibungen/260715_1081_LV LOS-4_V33.X83
0007;Gebrauchsüberlassung für längenorientiertes Standgerüst, Fassadengerüst DIN EN 12810-1, als Arbeitsgerüst DIN EN 12811-1,;35786,0;m2Wo;gaeb;leistungsbeschreibungen/260715_1081_LV LOS-4_V33.X83
0008;Aufbauen von Schutzeinrichtungen an Standgerüst, für Dachfanggerüst DIN 4420-1, Abstand zwischen Schutzwand und Traufkante 1 m, Schutzwand aus Netzen, Breite des Dach-/Deckenüberstandes über 0,3 bis 0,5 m.;60,0;m;gaeb;leistungsbeschreibungen/260715_1081_LV LOS-4_V33.X83
0009;Abbauen von Schutzeinrichtungen an Standgerüst, für Dachfanggerüst DIN 4420-1, Abstand zwischen Schutzwand und Traufkante 1 m, Schutzwand aus Netzen, Breite des Dach-/Deckenüberstandes über 0,3 bis 0,5 m.;60,0;m;gaeb;leistungsbeschreibungen/260715_1081_LV LOS-4_V33.X83
