Pos.;Leistung;Menge;Einheit;Quelle;Datei
5;Baustelleneinrichtung als Hauptposition. Einrichten, Vorhalten über die gesamte Bauzeit sowie Räumen der Baustelle und Wiederherstellung des Geländes und Verunreinigungen mit folgenden in den Einheitspreis einzurechnenden Leistungen:;1,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
10;Baustromanschluss einrichten, inklusive;3,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
15;Baustromverteiler vorhalten und warten;24,0;Mona;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
20;Baustromverteiler nach Aufforderung der;3,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
25;Bauwasseranschluss einrichten,;1,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
30;Bauwasserverteiler vorhalten und warten.;24,0;Mona;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
35;Baustromverteiler nach Aufforderung der;1,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
40;Doppelcontainer als Bürocontainer für Baubesprechungen/ Bauleitung des AG liefern, aufstellen sowie herstellen eines Stromanschlusses.;1,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
45;Vorhalten des Baubesprechungs-/ Bauleitungs-/ Bürocontainers für die Dauer von 24 Monaten, einschließlich der Wartung, sowie wöchentliche Reinigung durch einen Reinigungsdienst.;24,0;Mon;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
50;Baubesprechungs-/ Bauleitungs-/ Bürocontainer nach Aufforderung der Bauleitung des AG räumen.;1,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
55;Lieferung und Montage von Wasch- und Abortcontainer;1,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
60;Vorhalten des Sanitärcontainers für die Dauer von 24 Monaten, einschließlich einer 2-mal pro Woche Reinigung bzw. bei entsprechendem Bedarf einer darüber hinausgehenden Reinigung, einschließlich Wartung, Lieferung von Toilettenpapier, Papierhandtüchern, Seife, etc.;24,0;Mon;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
65;Sanitärcontainer nach besonderer Aufforderung der Bauleitung des AG räumen.;1,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
70;Komplettes Schnurgerüst für die gesamte Erstellung der unter den einzelnen Titeln beschriebenen Arbeiten. Dabei ist zu berücksichtigen, dass außer dem Schnurgerüst rings um das Gebäude auch die notwendigen Zwischenschnurgerüste an den Hauptgebäudeachsen bzw. den Gebäudedehnfugen in Abhängigkeit von ;1,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
75;Meterrissplakette für alle Handwerker verbindliche Meterrissplakette in Absprache mit der Bauleitung setzen und markieren.;8,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
80;Liefern und montieren, sowie vorhalten und räumen einer;10,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
85;Bautür ausbauen, umsetzen und wiedereinbauen auf Anweisung der Bauleitung;5,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
90;Aufstellen, Vorhalten und Leeren eines Schuttcontainers 7,5 cbm Inhalt, auf der Baustelle nach Maßgabe der Bauleitung. Der Container ist für alle Fremdhandwerker zur Verfügung zu stellen und nach Maßgabe zu leeren bzw. auszutauschen.;3,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
95;Aufstellen, Vorhalten und Leeren eines Schuttcontainers 7,5 cbm Inhalt, auf der Baustelle nach Maßgabe der Bauleitung. Der Container ist für alle Fremdhandwerker zur Verfügung zu stellen und nach Maßgabe zu leeren bzw. auszutauschen.;3,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
5;Herrichten des Geländes für eine ebene und standfeste  Standfläche des Gerüstes.;1,0;St;gaeb;leistungsbeschreibungen/302 LV Rohbau,Gerüst,Putz.X83
