Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Baustelle einrichten, sowie Räumen der Baustelle und Wiederherstellen des Geländes einschl. Entfernen von Fundamenten und Verunreinigung, mit folgenden in den Pauschalpreis einzurechnenden Leistungen, soweit sie;1,0;psch;gaeb;leistungsbeschreibungen/20260728 BV2402 FWBM LV Rohbauarbeiten.X83
2;Baustelleneinrichtung vorhalten, für sämtliche aufgeführten Leistungen;8,0;Mt;gaeb;leistungsbeschreibungen/20260728 BV2402 FWBM LV Rohbauarbeiten.X83
3;Sanitärcontainer, aufstellen und räumen, zur Nutzung durch andere AN, beheizbar, elektrisch, doppelwandig, wärmegedämmt, Einzelcontainer-Länge 6 m, Einzelcontainer-Breite bis 2,5 m, Standplatz auf vorh. tragfähigen ebenen Untergrund,;1,0;St;gaeb;leistungsbeschreibungen/20260728 BV2402 FWBM LV Rohbauarbeiten.X83
4;Sanitärcontainer gem. vorheriger Positionen vorhalten. Die  Kosten für Energie, Heizung und Instandhaltung sind in die EP einzukalkulieren. Einschl. Verbrauchsmaterialien wie Einmalhandtücher, Toilettenpapier, Handseife, Desinfektionsmittel etc.;15,0;St/M;gaeb;leistungsbeschreibungen/20260728 BV2402 FWBM LV Rohbauarbeiten.X83
5;Container für Wasch-, Toilletenraum, reinigen, 2x wöchentlich.;15,0;StMt;gaeb;leistungsbeschreibungen/20260728 BV2402 FWBM LV Rohbauarbeiten.X83
6;Bürocontainer (Doppelcontainer), für Nutzung durch den AG antransportieren, aufstellen,und nach Beendigung der Bauarbeiten räumen, in folgender Ausführung:;1,0;St;gaeb;leistungsbeschreibungen/20260728 BV2402 FWBM LV Rohbauarbeiten.X83
7;In voriger Position beschriebenen Bürocontainer vorhalten, unterhalten (einschl. Instandhaltung und Beheizung);15,0;StMt;gaeb;leistungsbeschreibungen/20260728 BV2402 FWBM LV Rohbauarbeiten.X83
8;Container für Büro, Doppelcontainer-Länge 6 m, Einzelcontainer-Breite bis 5 m, reinigen durch Feuchtwischen aller Oberflächen mit geeigneten Reinigungsmitteln, einschl. Leeren von Abfallbehältern, wöchentlich,;15,0;StMt;gaeb;leistungsbeschreibungen/20260728 BV2402 FWBM LV Rohbauarbeiten.X83
9;Bauwasseranschluß,;1,0;St;gaeb;leistungsbeschreibungen/20260728 BV2402 FWBM LV Rohbauarbeiten.X83
10;Anschluss innerhalb der Baustelleneinrichtung für die Abwasserentsorgung der sanitären Einrichtungen der Container, DN 100, herstellen und räumen.;1,0;St;gaeb;leistungsbeschreibungen/20260728 BV2402 FWBM LV Rohbauarbeiten.X83
11;Vorhalten des Bauwasseranschlusses über die Rohbauzeit hinaus für die Nachfolgegewerke;15,0;St/M;gaeb;leistungsbeschreibungen/20260728 BV2402 FWBM LV Rohbauarbeiten.X83
12;Stabile Absturzsicherungen an der Stirnseite der Galerie in der Fahrzeughalle montieren für die Bauzeit vor- und unterhalten und anschließend abbauen und entsorgen,;25,0;m;gaeb;leistungsbeschreibungen/20260728 BV2402 FWBM LV Rohbauarbeiten.X83
