Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;zwei Aluminiumtraversenstrecken je 12,00m abgehängt an Tragmitteln aus Folgepositionen im Titel Obermaschinerie.;24,0;m;gaeb;Zwingend erforderliche Angebotsdateien/24-278 RH_LV-6010.X83
20;wie vor Position;15,0;m;gaeb;Zwingend erforderliche Angebotsdateien/24-278 RH_LV-6010.X83
30;Zur Montage der Antriebsgruppe und der Seilumlenkrollen zwischen den Holzbalkenträgern des Glasdachs sind Rechteckrohrprofile über Konsolen an den Unterzügen zu verschrauben.;300,0;kg;gaeb;Zwingend erforderliche Angebotsdateien/24-278 RH_LV-6010.X83
40;Scheinwerferstange zur Montage im sichtbaren Bereich des Saals.;2,0;m;gaeb;Zwingend erforderliche Angebotsdateien/24-278 RH_LV-6010.X83
50;Zur Montage der Kettenzüge an der Decke über der Szenenfläche sind zwei Stahlträger über Konsolen an der Rückwand und dem Unterzug an der Brüstung zu verschrauben.;500,0;kg;gaeb;Zwingend erforderliche Angebotsdateien/24-278 RH_LV-6010.X83
10;Einspeisung BT;1,0;St;gaeb;Zwingend erforderliche Angebotsdateien/24-278 RH_LV-6010.X83
20;Steuerungsschrank  BT;1,0;St;gaeb;Zwingend erforderliche Angebotsdateien/24-278 RH_LV-6010.X83
30;Steuerpult BT;1,0;St;gaeb;Zwingend erforderliche Angebotsdateien/24-278 RH_LV-6010.X83
40;Anschlusskasten Steuerung BT;2,0;St;gaeb;Zwingend erforderliche Angebotsdateien/24-278 RH_LV-6010.X83
50;Kabel und Leitungen;1,0;psch;gaeb;Zwingend erforderliche Angebotsdateien/24-278 RH_LV-6010.X83
60;Antriebe Maschinenzüge;2,0;St;gaeb;Zwingend erforderliche Angebotsdateien/24-278 RH_LV-6010.X83
70;Kettenzüge Szenenfläche;4,0;St;gaeb;Zwingend erforderliche Angebotsdateien/24-278 RH_LV-6010.X83
80;Anschlusskasten Kettenzüge;4,0;St;gaeb;Zwingend erforderliche Angebotsdateien/24-278 RH_LV-6010.X83
10;Steckfusspodest 2,00 x 1,00m, inkl. Steckfusssatz 60-80cm;25,0;St;gaeb;Zwingend erforderliche Angebotsdateien/24-278 RH_LV-6010.X83
20;Transportwagen für Steckfusspodeste;4,0;St;gaeb;Zwingend erforderliche Angebotsdateien/24-278 RH_LV-6010.X83
