Pos.;Leistung;Menge;Einheit;Quelle;Datei
1.1.10;Gruppenbatteriesystem, IP20, bis 250 W;10,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.1.20;Gruppenbatteriesystem, IP54, bis 370 W;3,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.1.30;Brandschutzgehäuse E30 für Gruppenbatteriesystem 250 W;3,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.1.40;Netzüberwachungsmodul DUW;13,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.1.50;"Fernbedien- und Visualisierungstableau als 10,1"" Touchscreen";1,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.1.60;Inbetriebnahme der Sicherheitsbeleuchtungsanlagen - LV;1,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.1.70;Inbetriebnahme einer Sicherheitsbeleuchtungsanlage - Bestand;3,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.1.80;Zielortprogrammierung pro Leuchte;140,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.2.10;Wandler-/ Wandlermessschrank, IP55/II, ca. 1900  x 550  x 400 mm + 100 mm Sockel;1,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.2.20;Schrank,IP54/I, ca. 1900  x 800  x 400 mm + 100 mm Sockel;1,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.2.30;Schrank,IP54/I, ca. 1900  x 600  x 400 mm + 100 mm Sockel;2,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.2.40;Leistungsschalter, 3--polig, 50 kA, 1000 A;1,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.2.50;Sicherungslasttrennschalter, Gr. NH00, 3-polig;1,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.2.60;NH-Sicherungs-Lastschaltleiste, Gr. NH3, 3-polig;2,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.2.70;NH-Sicherungs-Lastschaltleiste, Gr. NH1, 3-polig;3,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.2.80;NH-Sicherungs-Lastschaltleiste, Gr. NH00, 3-polig;2,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.2.90;D02-Sicherungsunterteil 3-polig, 63 A mit Schraubkappe;8,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.2.100;Motorschutzschalter, 3-polig, 0,4 - 0,63 A;1,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.2.110;Überspannungsableiter Typ 2, 4-polig;1,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.2.120;Multimessgerät, 3-phasig, indirekt, m. Wandler, in Schaltschranktür;1,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.2.130;Energiezähler 3-phasig, indirekt, m. Wandler;7,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.3.10;Schrank,IP54/I, ca. 1900 x 1050 x 300 mm + 100 mm Sockel;2,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.3.20;Schrank,IP54/I, ca. 1900 x 800 x 300 mm + 100 mm Sockel;2,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.3.30;Leistungsschalter Baugröße 3-polig, 50 kA, 250 A;3,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
1.3.40;Leistungsschalter Baugröße 3-polig, 50 kA, 160 A;1,0;St;gaeb-flat;leistungsbeschreibungen/260630_SBH_LV_1-440-01.D83
