Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Dokumentation der ausgeführten Leistung gemäß ZTV,5;1,0;psch;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
2;Baustelle einrichten für die eigenen Leistungen des AN, wie Lager- und Arbeitsplätze und vorhalten für die Dauer der vertraglichen Bauzeit;1,0;psch;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
3;Baustelleneinrichtung nach Abschluss der eigenen Leistung vollständig beseitigen;1,0;psch;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
4;Aufstellen eines Terminplans für die vertraglichen Leistungen;1,0;psch;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
5;Feuchtigkeitsmessung an Zementestrichen mit CM-Gerät;40,0;St;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
1;Reinigen des Untergrundes aus Zementestrich von grober Verschmutzung gemäß DIN 18365, Ziff.4.2.2 und nach besonderer Anordnung des Auftraggebers;300,0;m2;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
2;Verschließen von bauseits hergestellten Schwindfugen in Zementestrichen durch;40,0;m;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
3;Untergrund aus Zementestrich anschleifen und absaugen;1900,0;m2;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
4;Voranstrich auf Zementestrich gemäß ZTV,14.1;1900,0;m2;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
5;Untergrund aus Zementestrich vollflächig Spachteln zur Aufnahme der Teppichfliesenbeläge mit Spachtelmasse gemäß ZTV,14.2;1900,0;m2;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
6;Haftfixierung gemäß ZTV,14.3 auf gespachteltem Zementestrich;1900,0;m2;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
7;Bodenbelag aus Teppichfliesen gemäß ZTV,14.4;1700,0;m2;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
8;Zulage zu dunkelgrauen Teppichfliesen gemäß ZTV,14.4 für;34,0;m;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
9;Bodenbelag aus Teppichfliesen gemäß ZTV,14.5;200,0;m2;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
10;Zulage zu hellgrauen Teppichfliesen gemäß ZTV,14.5 für;34,0;m;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
11;Anarbeiten der schmalen dunkelgrauen Teppichfliesenstreifen gemäß ZTV,14.4 an hellgraue Teppichfliesenstreifen gemäß ZTV,14.5 passgenau und ohne offene Fugen;34,0;m;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
12;Anarbeiten Teppichfliesenbelag passgenau an Sichtbeton-Rundstützen ohne;6,0;St;gaeb;leistungsbeschreibungen/Gaeb-Datei 26 068-36 EU.X83
