Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;wie vor beschrieben, jedoch:;1,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
2;wie vor beschrieben, jedoch;1,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
3;für Zuluft- oder Raumtemperaturregelung durch Steuerung;1,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
4;wie vor beschrieben, jedoch;4,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
5;wie vor beschrieben, jedoch;2,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
6;wie vor beschrieben, jedoch;2,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
7;wie vor beschrieben, jedoch;2,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
8;wie vor beschrieben, jedoch;1,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
9;wie vor beschrieben, jedoch;1,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
10;wie vor beschrieben, jedoch;1,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
11;zum Einsatz in Heizwasser- und Dampfanlagen, für;8,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
12;zum Einbau zwischen Manometer und Verbindungsleitung,;8,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
13;in V-Form aus Leichtmetall in gerader oder winkliger;2,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
14;wie vor beschrieben, jedoch;14,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
15;wie vor beschrieben, jedoch:;5,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
16;wie vor beschrieben, jedoch;8,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
17;wie vor beschrieben, jedoch:;1,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
18;wie vor beschrieben, jedoch;8,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
19;wie vor beschrieben, jedoch;10,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
20;wie vor beschrieben, jedoch;2,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
21;wie vor beschrieben, jedoch;2,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
22;wie vor beschrieben, jedoch;1,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
23;wie vor beschrieben, jedoch;1,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
24;wie vor beschrieben, jedoch;1,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
25;wie vor beschrieben, jedoch;1,0;St;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
1;wie vor beschrieben, jedoch;129,0;m;gaeb;Unterlagen\Anlagen zum Leistungsverzeichnis\26-05-13_SBH_Weidenstieg_LV HZG_3174_V33.x83
