Pos.;Leistung;Menge;Einheit;Quelle;Datei
0010;"Nachfolgend beschriebene Planungsleistung; statische";1,0;psch;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0010;Baustelle für sämtliche aufgeführten Leistungen einrichten und räumen.;1,0;St;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0020;Baustelleneinrichtung für sämtliche, in der;1,0;psch;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0010;Pfosten bestehend aus Brettschichtholz für Holz-Pfosten-Riegel-Fassade, Festigkeitsklasse GL24h DIN EN 14080,;779,8;m;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0020;Grundprofil, Press- und Deckleisten für Holz-Pfosten-Riegel-Fassade DIN EN 13830, (als Holz-Aluminium-Pfosten-Riegel- Fassade) als Aufsatzkonstruktion,;981,5;m;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0030;aufgeschraubt auf L-Winkelprofil, als nicht sichtbare Verschraubung. inkl. alle notwendigen Bohrungen, Befestigungsmittel etc.;60,8;m;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0040;Gerüsthalter für Sonnenschutzlamellen, integriert in vorbeschriebene Grundprofil, Press- und Deckleisten. Gerüsthalter bestehend aus Befestigungshülsen sowie Ringschrauben liefern und fachgerecht gemäß Herstellangaben einbauen inkl. aller Befestigungsmittel, abdichtungen sowie Bohrungen. Ausführung ;338,0;St;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0050;Riegel, aus Brettschichtholz für Holz-Pfosten-Riegel-Fassade, ,  Festigkeitsklasse GL 24h DIN EN 14080,;188,7;m;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0060;Riegel Fensterbrüstung, als sekundär Riegel bestehend aus Brettschichtholz für Holz-Pfosten-Riegel-Fassade, ,  Festigkeitsklasse GL 24h DIN EN 14080,;13,0;m;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0070;Riegel aus Profilstahl zur Montage der Andruckprofile für Holz-Pfosten-Riegel-Fassade, L-Winkelprofil, aus Stahl S235, Maße 150x100x10 mm, L-Winkel verzinkt, Baustellenverbindungen geschraubt inkl. Befestigungsmittel, alle notwendige Bohrungen und evtl. Langlöcher, Ausführung gemäß Statischer Berech;60,8;m;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0080;Verbinder für Holz-Pfosten-Riegel-Fassade für Vertikale und Horizontale Holz-Holz Verbindungen. Maße Verbinder: 60/40 mm, Die Verbindung ist entsprechend der Montageanleitung des Herstellers als verdeckter Verbinder auszuführen. Verbinder bestehend aus zwei gleichförmigen, 5 mm dicken, verzinkten St;686,0;St;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0090;Zimmermannsmäßige Längsverbindung, Gerberstoß, Riegel aus Brettschichtholz, Querschnittsbreite Holzteil 1, 120 mm, Querschnittshöhe Holzteil 1, 320 mm, Querschnittsbreite Holzteil 2, 120 mm, Querschnittshöhe Holzteil 2, 320 mm, inkl. Ausklinkung von jeweils l/h: ca. 200/160 mm sowie alle notwendigen;5,0;St;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0100;Fußplatte für Holz-Pfosten-Riegel-Fassade bestehend aus Profilstahl, Fußplatte für Pfosten, aus Stahl S235, Maße 200/320/10 mm, sowie bestehend aus einem Stahlblech als Flansch S235, mit den Abmessungen b/h/t 200/160/8 mm.;200,5;kg;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0110;Fußplatte für Pfosten, aus Stahl S235, verzinkt, Maße 200/320/15 mm,;39,5;kg;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0120;Stirnplatte Holz-Pfosten-Riegel-Fassade bestehend aus Profilstahl, Stirnplatte als Anschluss von Decke zur Holzstütze, aus Stahl S235, Maße: 150/300/8 mm, sowie mit aufgeschweißter Flansch bestehend aus einem Stahlblech S235, mit den Abmessungen 280/160/8 mm, Stahlblech wird umlaufend an die Stirnpl;270,4;kg;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0130;Stirnplatte für Holz-Pfosten-Riegel-Fassade bestehend aus Profilstahl, Stirnplatte als Anschluss von Stahlbetondecke zur Holzpfosten, aus Stahl S235, Maße: 200/300/10 mm, sowie mit aufgeschweißter Flansch bestehend aus einem Stahlblech S235, mit den Abmessungen 300/160/8 mm,Stahlblech wird umlaufend;173,2;kg;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0140;Kopfpunkt Holz-Pfosten-Riegel-Fassade bestehend aus Profilstahl, Kopfwinkel (L-Winkel) für Pfosten, aus Stahl S235, Maße b/h1/h2/t 120/320/100/8 mm, sowie mit aufgeschweißter Flansch bestehend aus einem Stahlblech S235, mit den Abmessungen b/h/t 200/260/8 mm, Stahlblech wird umlaufend an den Kopfwin;319,5;kg;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0150;Kopfwinkel (L-Winkel) für Pfosten, aus Stahl S235, verzinkt, Maße b/h1/h2/t 120/320/100/10 mm,;25,0;kg;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0160;Stirnplatte Holz-Pfosten-Riegel-Fassade bestehend aus Profilstahl, Stirnplatte als Anschluss von Decke zur Holzstütze, aus Stahl S235, Maße: 200/300/10 mm, sowie  mit aufgeschweißter Flansch bestehend aus einem Stahlblech S235, mit den Abmessungen 300/160/8 mm, Stahlblech wird umlaufend an die Stirn;165,27;kg;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0170;Kopfplatte für Holz-Pfosten-Riegel-Fassade bestehend aus Profilstahl, Kopfplatte als Anschluss von Decke zur Holzstütze, aus Stahl S235, Maße: 170/120/10 mm, sowie mit aufgeschweißter Flansch bestehend aus einem Stahlblech S235, mit den Abmessungen 170/240/8 mm, Stahlblech wird umlaufend an die Kopf;84,9;kg;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0180;als Fußplatte;84,9;kg;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0190;Rückverankerung für Holzriegel (Holz-Pfosten-Riegel-Fassade) bestehend aus Profilstahl, Stahlplatte aus Stahl S235, Maße: 160/120/15 mm, sowie mit aufgeschweißtem Stahlschwert S235, mit den Abmessungen 260/160/10 mm, Stahlschwert und Stahlplatte umlaufend verschweißt,;70,7;kg;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0200;Rückverankerung Schleuderbetonstützen für Holz-Pfosten-Riegel-Fassade bestehend aus Profilstahl, Stirnplatte, gekrümmt, aus Stahl S235, Maße: ca. 400/340/10 mm, sowie mit aufgeschweißtem Stahlschwert S235, mit den Abmessungen ca. 120/340/10 mm, Stirnplatte wird umlaufend an Stahlschwert verschweißt,;93,8;kg;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0210;Rückverankerung Schleuderbetonstützen im Eckbereich (Anschluss West-/Südfassade) für Holz-Pfosten-Riegel-Fassade bestehend aus Profilstahl, Stirnplatte, gekrümmt, aus Stahl S235, Maße: ca. 650/340/10 mm, sowie mit 2x aufgeschweißtem Stahlschwert S235,;56,4;kg;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0220;Stirnplatte mit Stahlschwert zur Verbindung der vorbeschriebenen Rückverankerung Schleuderbetonstützen bestehend aus Profilstahl, Stirnplatte, aus Stahl S235, Maße: 160/120/15 mm, sowie mit aufgeschweißtem Stahlschwert S235, mit den Abmessungen 115/340/10 mm, Stahlschwert wird umlaufend an Stirnplat;50,1;kg;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0230;Winkelverbinder, Ausführung als Stahl, verzinkt, Maße: 90/48/76 mm, Materialstärke 3 mm,;120,0;St;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0240;Festverglasungselement, für Pfosten-Riegel-Fassade DIN EN 13830 als Aufsatzkonstruktion aus Brettschichtholz aus Nadelholz,;1,0;St;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0250;Breite: 850 mm;46,0;St;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0260;Höhe:;9,0;St;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0270;Höhe;1,0;St;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0280;Breite: 600 mm;26,0;St;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
0290;Breite: 1100 mm;26,0;St;gaeb;leistungsbeschreibungen/HDW_7_HUP_LVZ_VE B320 Fassade 20260615.X83
