Pos.;Leistung;Menge;Einheit;Quelle;Datei
00000001;Vorankündigung erstellen;1,0;Psch;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
00000002;SiGe-Plan erstellen;1,0;Psch;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
00000003;SiGe-Koordinator stellen.;1,0;Psch;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
01000001;Baustelle einrichten Sämtl.LV-Abschn.*Zufahrt vorh.;1,0;Psch;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
01000002;Baustelle räumen Sämtl. LV-Abschn.;1,0;Psch;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
01000003;provisorische Grabenüberfahrt;1,0;Stk;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
01010001;Nicht gef.Siedlungsabfall aufnehmen Veget.fläche*Lager AN;2,0;t;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
01020001;Bäume fällen ohne Roden DU über 0,3-0,5 m*Nutzholz lagern S.Abr.zersp./vrt.;5,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
01020002;Bäume fällen ohne Roden DU über 0,5-0,75m*Nutzholz lagern S.Abr.zersp./vrt.;5,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
01020003;Bäume fällen ohne Roden DU über 0,75-1 m*Nutzholz lagern S.Abr.zersp./vrt.;5,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
01020004;Waldfläche abholzen mit Roden Wst.Verwert. AN*S.Abr.zersp./vrt.;100,0;m2;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
01030001;Vegetationsfläche mähen ... Freitext ...*Mähgut als Mulch beseitigen;42186,0;m2;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
01030002;Vegetationsfläche mähen steiler 1:3*Böschungen Mähgut als Mulch*beseitigen;11026,0;m2;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
02000001;Acer pseudoplatanus liefern H 3xv mDb 12-14;86,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
02000002;Carpinus betulus liefern H 3xv mDb 12-14;54,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
02000003;Quercus robur liefern H 3xv mDb 12-14;88,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
02000004;Cornus sanguinea liefern ... Freitext ...;437,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
02000005;Corylus avellana liefern ... Freitext ...;437,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
02000006;Salix caprea liefern ... Freitext ...;437,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
02000007;Acer campestre liefern v.Hei mB 150-175;680,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
02000008;Acer pseudoplatanus liefern v.Hei 6cm 150-200;28,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
02000009;Alnus glutinosa liefern v.Hei 6cm 150-200;680,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
02000010;Betula pendula liefern v.Hei mB 150-200;595,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
02000011;Quercus robur liefern v.Hei mB 150-200;28,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/03-26-0061 - AA45.D83
