Pos.;Leistung;Menge;Einheit;Quelle;Datei
0001;Prüffähige Ausführungszeichnungen (in Originalgröße) für alle Baubehelfe einschl. Traggerüst für die Herstellung des;1,0;Psch;gaeb;Leistungsverzeichnis/LV_A1010500305.X83
0002;Prüffähige statische Berechnung und Nachweise für alle;1,0;Psch;gaeb;Leistungsverzeichnis/LV_A1010500305.X83
0003;Technische Bearbeitung der Ausführungsplanung des Verkehrszeichen-Kragarms, einschließlich Gründung (Fundament mit Anprallsockel), Verankerung, Befestigungen, Schilder, Schildhalterungen etc. für die Objekt- und Tragwerksplanung entsprechend ZTV-ING, Teil 1, Abschnitt 2 durchführen.;1,0;Psch;gaeb;Leistungsverzeichnis/LV_A1010500305.X83
0004;Prüffähige statische Berechnung und Nachweise für alle tragenden Konstruktionen des VZ-Kragarms einschließlich der Gründungen (Fundament mit Anprallsockel), Schildhalter etc. aufstellen und in 4-facher Ausfertigung dem AG liefern und zur Weiterleitung an den Prüfer übergeben.;1,0;Psch;gaeb;Leistungsverzeichnis/LV_A1010500305.X83
0005;Werkstattplanung für VZ-Kragarm herstellen und in prüffähiger Form (in Originalgröße) liefern.;1,0;Psch;gaeb;Leistungsverzeichnis/LV_A1010500305.X83
0006;Schweissanweisung und Schweissfolgeplan für Schweissarbeiten an der Tragkonstruktion des VZ-Kragarms auf Basis der Ausführungspläne aufstellen und dem AG zur schweisstechnischen Prüfung übergeben.;1,0;Psch;gaeb;Leistungsverzeichnis/LV_A1010500305.X83
0007;Schweißnahtprüfplan für alle Schweißnähte an;1,0;Psch;gaeb;Leistungsverzeichnis/LV_A1010500305.X83
0008;Bestandsunterlagen gemäß ZTV-ING, Teil 1, Abschnitt 2 erstellen und liefern.;1,0;Psch;gaeb;Leistungsverzeichnis/LV_A1010500305.X83
0009;Zuarbeit für die Erstellung des Bauwerksbuches erstellen und liefern.;1,0;Psch;gaeb;Leistungsverzeichnis/LV_A1010500305.X83
0010;Lichtbilder über den wesentlichen Bauablauf des;1,0;Psch;gaeb;Leistungsverzeichnis/LV_A1010500305.X83
