Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Einrichten und Vorhalten über die gesamte Leistungszeit sowie Räumen der Baustelle nach Abschluß der Arbeiten für sämtliche;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
2;Erstellung der Werk- und Montageplanung auf Grundlage der vom Architekten zur Ausführung freigegebenen Ausführungsplanung.;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
1;Untergrund von groben Verschmutzungen wie Bauschutt, Ölrückständen u. ä. trocken reinigen, anfallenden Schmutz aufnehmen und entsorgen.;650,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
2;Betondecken von Staub und feiner Verschmutzung trocken reinigen, anfallenden Schmutz aufnehmen und entsorgen.;1750,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
3;Untergrund auf Fehl-, Hohlstellen und Risse hinsichtlich der Folgearbeiten überprüfen, Markierungen anbringen und dokumentieren.;1750,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
4;Risse und schadhafte Stellen im Beton-Untergrund des Flachdachs, durch Aufrauen oder Einschneiden vergrößern und entstauben. Kraftbündiger Rissverschluss mit Kunstharz, abgestimmt auf das nachfolgende Abdichtungssystem,;15,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
5;Trocknen der Dachflächen/des Untergrundes vor den Abdichtungsarbeiten;1750,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
6;Bituminöser Voranstrich, kaltverarbeitbar, Lösungsmittelfrei,;1750,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
7;Wie vorherige Position, jedoch:;50,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
8;Provisorische Abdichtung auf bauseitiger, durchtrittsicherer und nicht verschiebbarer Holzabdeckungen über Aussparungen und Bodenvertiefungen.;10,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
9;Nass-Kernbohrungen bis Durchmesser D = 150 mm, durch Stahlbetondecke (rechtwinklig) sach- und fachgerecht, für Deckendurchführungen, herstellen.;8,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
1;Dampfsperre aus Elastomerbitumen-Schweißbahn;1750,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
2;Hochführen der Dampfsperre aus einer Lage Elastomerbitumen-Dampfsperr-;30,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
3;Hochführen der Dampfsperre aus einer Lage Elastomerbitumen-Dampfsperr-;25,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
4;Hochführen der Dampfsperre aus einer Lage Elastomerbitumen-Dampfsperr-;55,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
5;Hochführen der Dampfsperre aus einer Lage Elastomerbitumen-Dampfsperr-;30,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
6;Hochführen der Dampfsperre aus einer Lage Elastomerbitumen-Dampfsperr-;195,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
7;Zulage zu vorgenannten Positionen für das Sach- und fachgerechte herstellen von Eckausbildungen.;25,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
8;Durchführung durch die Dampfsperrbahn, umlaufend mit Dichtmanschette, sach- und fachgerecht eindichten.;10,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
9;Durchführung durch die Dampfsperrbahn, umlaufend mit Dichtmanschette, sach- und fachgerecht eindichten.;5,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
10;Durchführung durch die Dampfsperrbahn, umlaufend mit Dichtmanschette, sach- und fachgerecht eindichten.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
11;Durchführung durch die Dampfsperrbahn, umlaufend mit Dichtmanschette, sach- und fachgerecht eindichten.;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
12;Durchführung durch die Dampfsperrbahn, umlaufend mit Dichtmanschette, sach- und fachgerecht eindichten.;3,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
13;Durchführung durch die Dampfsperrbahn, umlaufend mit Dichtmanschette, sach- und fachgerecht eindichten.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
14;Durchführung durch die Dampfsperrbahn, umlaufend mit Dichtmanschette, sach- und fachgerecht eindichten.;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
15;Durchführung durch die Dampfsperrbahn, umlaufend mit Dichtmanschette, sach- und fachgerecht eindichten.;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
16;Durchführung durch die Dampfsperrbahn, umlaufend mit Dichtmanschette, sach- und fachgerecht eindichten.;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
17;Durchführung durch die Dampfsperrbahn, umlaufend mit Dichtmanschette, sach- und fachgerecht eindichten.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
18;Durchführung durch die Dampfsperrbahn, umlaufend mit Dichtmanschette, sach- und fachgerecht eindichten.;5,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
19;Dampfsperren-Anschlussmanschette, zur;40,0;Stk;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb Version 3.2.x83
