Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Boden aus Abtragsbereichen lösen, zwischenlagern;1100,0;m3;gaeb;leistungsbeschreibungen/60.6.906.26 Außenanlagen_V32.X83
2;An- und Abfahrt für die Bereitstellung eines Saugbaggers;1,0;St;gaeb;leistungsbeschreibungen/60.6.906.26 Außenanlagen_V32.X83
3;Saugbagger einsetzen und Sauggut aufladen und abfahren;8,0;h;gaeb;leistungsbeschreibungen/60.6.906.26 Außenanlagen_V32.X83
4;Senkrechter Wurzelschutz für Baumgrube.;15,0;m2;gaeb;leistungsbeschreibungen/60.6.906.26 Außenanlagen_V32.X83
5;Baumgrubensubstrat liefern und einbauen.;15,0;m3;gaeb;leistungsbeschreibungen/60.6.906.26 Außenanlagen_V32.X83
6;Füllsand liefern und einbauen;50,0;m3;gaeb;leistungsbeschreibungen/60.6.906.26 Außenanlagen_V32.X83
7;Schottertragschicht aus Recyclingmaterial, prov. Befestigung;25,0;m3;gaeb;leistungsbeschreibungen/60.6.906.26 Außenanlagen_V32.X83
1;Boden für Baugrube Fundamente, ab Geländeoberfläche,;35,0;m3;gaeb;leistungsbeschreibungen/60.6.906.26 Außenanlagen_V32.X83
2;Schalung für Betonbauteile herstellen, vorhalten und beseitigen.;35,0;m2;gaeb;leistungsbeschreibungen/60.6.906.26 Außenanlagen_V32.X83
3;Bewehrten Beton herstellen.;6,0;m3;gaeb;leistungsbeschreibungen/60.6.906.26 Außenanlagen_V32.X83
4;Zulage für Beton C35/40;6,0;m3;gaeb;leistungsbeschreibungen/60.6.906.26 Außenanlagen_V32.X83
5;Betonstahl einbauen;0,12;t;gaeb;leistungsbeschreibungen/60.6.906.26 Außenanlagen_V32.X83
6;unbewehrten Beton herstellen.;8,0;m3;gaeb;leistungsbeschreibungen/60.6.906.26 Außenanlagen_V32.X83
1;Sohlplanum für Pflasterflächen herstellen;300,0;m2;gaeb;leistungsbeschreibungen/60.6.906.26 Außenanlagen_V32.X83
