Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Baugelände nach Angabe des AG von Busch-, Hecken- und;25,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
2;Oberbodenfläche auf geneigten (Gräben, Mulden etc.) bzw.;810,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
3;Feinplanum für Rasenfläche, zulässige Abweichung von der Ebenheit bei 4 m 3 cm/bei 2 m 2 cm (Kategorie 4) DIN 18917, Anschlüsse an Kanten, Wege- und Platzbeläge oberflächengleich, Steine von mehr als 5 cm Durchmesser und schwer verrottbare Pflanzenteile ablesen, anfallende Stoffe zur Abfuhr auf Hauf;1250,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
4;Boden für Pflanzgrube, 100/100 cm, Tiefe 80 cm, lösen, fördern und profilgerecht einbauen, Sohle 10 cm tief lockern, Förderweg bis 0,2 km, Bodengruppe gemäß Bodengutachten;15,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
5;Gießrand, aus vorhandenem Bodenaushub der Pflanzgruben herstellen. Durchmesser über 75cm bis 100 cm, Höhe 15cm Dicke 10cm ,;18,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
6;Pflanzenverankerung mit Pfahl-Dreibock mit Rahmen aus Halbrundhölzern, Pfahl, weißgeschält, Pfahllänge 150 cm, Zopfdicke 8/10 cm, Bindegurt aus Kokosstrick.;18,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
7;Schutz gegen Rindenbrand/Sonnenbrand, mit Schutzmittel, Wirksamkeitsdauer mind. ein Jahr, Farbton weiß, bis 4 m Höhe, Stammdurchmesser bis 20 cm.;18,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
8;Pflanze schützen gegen Verbiss/Fegen durch Wild, mit Stammschutzgitter, aus Metall, kunststoffgesintert, Überzug Klasse 2 a DIN EN 10245-2, Überzug Klasse C Zink DIN EN 10244-2, Höhe 0,6 m, Durchmesser bis 20 cm.;18,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
1;Acer campestre (Feld-Ahorn) H 3xv mDb, StU. 16 bis 18 cm, liefern und einpflanzen.;3,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
2;Carpinus betulus (Hainbuche) H 3xv mDb, StU. 16 bis 18 cm, liefern und einpflanzen.;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
3;Prunus avium (Vogel-Kirsche) H 3xv mDb, StU. 16 bis 18 cm, liefern und einpflanzen.;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
4;Sorbus aucuparia (Vogelbeere) H 3xv mDb, StU. 16 bis 18 cm, liefern und einpflanzen.;6,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
5;Tilia cordata (Winter-Linde) H 3xv mDb, StU. 16 bis 18 cm, liefern und einpflanzen.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
6;Corylus avellana (Gewöhnliche Hasel) lStr 2 Tr., liefern und einpflanzen. Einschließlich aller notwendigen Erdarbeiten.;15,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
7;Cornus sanguinea (Blutroter Hartriegel) lStr 3 Tr., liefern und einpflanzen. Einschließlich aller notwendigen Erdarbeiten.;14,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
8;Euonymus europaeus (Pfaffenhütchen) lStr 2 Tr., liefern und einpflanzen. Einschließlich aller notwendigen Erdarbeiten.;45,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
9;Frangula alnus (Gewöhnlicher Faulbaum) Str 2xv C 3, liefern und einpflanzen. Einschließlich aller notwendigen Erdarbeiten.;48,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
10;Ligustrum vulgare (Gewöhnlicher Liguster) lStr 3 Tr., liefern und einpflanzen. Einschließlich aller notwendigen Erdarbeiten.;23,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
11;Lonicera caerulea (Gewöhnliche Blaue Heckenkirsche) lStr 3 Tr., liefern und einpflanzen.;71,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
12;Ribes nigrum (Schwarze Johannisbeere) lStr 2 Tr., liefern und einpflanzen. Einschließlich aller notwendigen Erdarbeiten.;10,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
13;Salix caprea (Sal-Weide) lStr 2 Tr., h 60 bis 100 cm, liefern und einpflanzen.;42,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
14;Sambucus nigra (Schwarzer Holunder) lStr 2 Tr., liefern und einpflanzen. Einschließlich aller notwendigen Erdarbeiten.;11,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
15;Sambucus racemosa (Trauben-Holunder) Str 2xv C 5 liefern und einpflanzen.;15,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
16;Viburnum lantana (Wolliger Schneeball) vStr 4 Tr. oB, liefern und einpflanzen. Einschließlich aller notwendigen Erdarbeiten.;5,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
17;Viburnum opulus (Gewöhnlicher Schneeball) vStr 4 Tr. oB, liefern und einpflanzen. Einschließlich aller notwendigen Erdarbeiten.;9,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
1;Blumenwiese bestehend aus;1275,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
2;Ansaat Böschung bestehend aus;185,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
3;Ansaat Feuchtwiese bestehend aus;35,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
1;Fertigstellungspflege für Bäume. Zum Leistungsumfang gehört das Nachrichten und Kontrollieren der Baum-/Strauchbefestigungen, das Entfernen von unerwünschtem Aufwuchs, Abfall und Unrat, das Entfernen trockener oder beschädigter Pflanzenteile inkl. Laubfall, entsprechend den Besonderheiten der Pflanz;18,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
2;Fertigstellungspflege für Sträucher.;308,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
3;Wässern von Bäumen, Wasser liefern, Mindestwassermenge je;18,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
4;Wässern von Sträuchern, Wasser liefern, Mindestwassermenge je Arbeitsgang/St 15 l.;308,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
5;Mähen der Blumenwiese, Schnittgut laden, transportieren, entsorgen Abfallschlüssel nach AVV (Abfallverzeichnis-Verordnung): 200201 biologisch abbaubare Abfälle;1275,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
6;Mähen der Böschungen und Mulden, Schnittgut laden, transportieren, entsorgen Abfallschlüssel nach AVV (Abfallverzeichnis-Verordnung): 200201 biologisch abbaubare Abfälle;220,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
1;Entwicklungspflege für Bäume. Zum Leistungsumfang gehört das Nachrichten und Kontrollieren der Baum-/Strauchbefestigungen, das Entfernen von unerwünschtem Aufwuchs, Abfall und Unrat, das Entfernen trockener oder beschädigter Pflanzenteile inkl. Laubfall, entsprechend den Besonderheiten der Pflanzena;18,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
2;Entwicklungspflege für Sträucher.;308,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
3;Wässern von Bäumen, Wasser liefern, Mindestwassermenge je;18,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
4;Wässern von Sträuchern, Wasser liefern, Mindestwassermenge je Arbeitsgang/St 15 l.;308,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
5;Mähen der Blumenwiese, Schnittgut laden, transportieren, entsorgen Abfallschlüssel nach AVV (Abfallverzeichnis-Verordnung): 200201 biologisch abbaubare Abfälle;1275,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
6;Mähen der Böschungen und Mulden, Schnittgut laden, transportieren, entsorgen Abfallschlüssel nach AVV (Abfallverzeichnis-Verordnung): 200201 biologisch abbaubare Abfälle;220,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
1;Entwicklungspflege für Bäume. Zum Leistungsumfang gehört das Nachrichten und Kontrollieren der Baum-/Strauchbefestigungen, das Entfernen von unerwünschtem Aufwuchs, Abfall und Unrat, das Entfernen trockener oder beschädigter Pflanzenteile inkl. Laubfall, entsprechend den Besonderheiten der Pflanzena;18,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
2;Entwicklungspflege für Sträucher.;308,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
3;Wässern von Bäumen, Wasser liefern, Mindestwassermenge je;18,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
4;Wässern von Sträuchern, Wasser liefern, Mindestwassermenge je Arbeitsgang/St 15 l.;308,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
5;Mähen der Blumenwiese, Schnittgut laden, transportieren, entsorgen Abfallschlüssel nach AVV (Abfallverzeichnis-Verordnung): 200201 biologisch abbaubare Abfälle;1275,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
6;Mähen der Böschungen und Mulden, Schnittgut laden, transportieren, entsorgen Abfallschlüssel nach AVV (Abfallverzeichnis-Verordnung): 200201 biologisch abbaubare Abfälle;220,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
1;Boden für Pflanzgrube, 100/100 cm, Tiefe 80 cm, lösen, fördern und profilgerecht einbauen, Sohle 10 cm tief lockern, Förderweg bis 0,2 km, Bodengruppe gemäß Bodengutachten;2,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
2;Gießrand, aus vorhandenem Bodenaushub der Pflanzgruben herstellen. Durchmesser über 75cm bis 100 cm, Höhe 15cm Dicke 10cm ,;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
3;Pflanzenverankerung mit Pfahl-Dreibock mit Rahmen aus Halbrundhölzern, Pfahl, weißgeschält, Pfahllänge 150 cm, Zopfdicke 8/10 cm, Bindegurt aus Kokosstrick.;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
4;Schutz gegen Rindenbrand/Sonnenbrand, mit Schutzmittel, Wirksamkeitsdauer mind. ein Jahr, Farbton weiß, bis 4 m Höhe, Stammdurchmesser bis 20 cm.;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/DTP_2026-07-22_MPH_LV-GaLaBau-I_Angebotsaufforderung.X83
