Pos.;Leistung;Menge;Einheit;Quelle;Datei
0010;Untergrund für Wandfliesen zur Verlegung im Dünnbett her- richten, von Staub befreien, vereinzelte Gipsreste entfernen und mit Tiefengrundanstrich als Haftbrücke entsprechend Hersteller- und Verlegerichtlinien vollflächig vorbehandeln.;85,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis VE 330 Fliesen- und Natursteine - BV Rathaus Hörstel.X83
0020;Untergrund für Wandfliesen zur Verlegung im Dünnbett her- richten, von Staub befreien, vereinzelte Putz- u. Mörtelspritzer entfernen und mit Tiefengrundanstrich als Haftbrücke ent- sprechend Hersteller- und Verlegerichtlinien vollflächig vor- behandeln.;65,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis VE 330 Fliesen- und Natursteine - BV Rathaus Hörstel.X83
0030;Putzschäden im Putzuntergrund ausgleichen;10,0;Stk;gaeb;leistungsbeschreibungen/Leistungsverzeichnis VE 330 Fliesen- und Natursteine - BV Rathaus Hörstel.X83
0040;Putzschäden im Putzuntergrund ausgleichen, 0,10 bis 0,30 m2;10,0;Stk;gaeb;leistungsbeschreibungen/Leistungsverzeichnis VE 330 Fliesen- und Natursteine - BV Rathaus Hörstel.X83
0050;Ausführung nach DIN 18550. Ausführung als Schienenputz zur Aufnahme großflächiger Wandfliesen.;10,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis VE 330 Fliesen- und Natursteine - BV Rathaus Hörstel.X83
0060;Größere Unebenheiten des Untergrundes durch Aufbringen;15,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis VE 330 Fliesen- und Natursteine - BV Rathaus Hörstel.X83
0070;Einmaliges Spachteln des Untergrundes aus Putz od. Gipskarton, einschl. Ausgleichen von kleineren Unebenheiten oder Beschädigungen der Oberfläche, mit zementgebundener und kunstharzvergüteter Ausgleichsmasse.;150,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis VE 330 Fliesen- und Natursteine - BV Rathaus Hörstel.X83
0080;Glasfaserarmierungsgewebe liefern und in Klebebett von 0-2 mm einarbeiten. Ausführung als Streifen in 40 cm Breite. Ausführung bei Materialwechseln im Untergrund von Mauerwerk auf Beton oder Gipskarton.;15,0;m;gaeb;leistungsbeschreibungen/Leistungsverzeichnis VE 330 Fliesen- und Natursteine - BV Rathaus Hörstel.X83
0010;Wandabdichtung mit zweikomponentiger;25,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis VE 330 Fliesen- und Natursteine - BV Rathaus Hörstel.X83
0020;Dichtband im Übergang zwischen Wand und Wand in die frische Flächenabdichtung einlegen, eingeklebtes Band mit Abdichtungsschlämme überspachteln. Dichtband des Systemherstellers ist auf die Flächenabdichtung abzustimmen. Ausführung nach dem Stand der Technik und den Herstellervorschriften.;10,0;m;gaeb;leistungsbeschreibungen/Leistungsverzeichnis VE 330 Fliesen- und Natursteine - BV Rathaus Hörstel.X83
