Pos.;Leistung;Menge;Einheit;Quelle;Datei
01;Eingeschlossen sind die für die Durchführung der vertraglichen Leistungen erforderlichen Lager- und Arbeitsplätze, Krane und Hebzeuge, Maschinen, Geräte und Gerüste sowie die notwendigen Tagesunterkünfte mit den sanitären Einrichtungen gem. Arbeitsstättenverordnung für die Beschäftigten des AN.;1,0;psch;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
01;Überstand von Randstreifen anderer Gewerke an Wänden;2000,0;m;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
02;Feuchtigkeitmessung nach der CM-Methode. Die Feuchtigkeitmessung ist vor Verlegung des Oberbodens zur Feststellung des Feuchtigkeitsgehaltes erforderlich. Die Messung ist zu protokollieren und unaufgefordert der Bauleitung zu übergeben.;10,0;St;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
03;Größere Unebenheiten des Untergrundes durch Aufbringen einer Ausgleichsspachtelung (Selbstnivilierend) egalisieren. Gilt auch für Kleinflächen < 1,00 m².;50,0;m²;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
04;Untergrund für Bodenfliesen zur Verlegung im Dünnbett herrichten, Estrich von Staub befreien, vereinzelte Putz- und Mörtelspritzer entfernen und mit Tiefengrundanstrich als Haftbrücke entsprechend Hersteller- und Verlegerichtlinien vollflächig vorbehandeln.;50,0;m²;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
05;Untergrund für Wandfliesen zur Verlegung im Dünnbett herrichten, Estrich von Staub befreien, vereinzelte Putz- und Mörtelspritzer entfernen und mit Tiefengrundanstrich als Haftbrücke entsprechend Hersteller- und Verlegerichtlinien vollflächig vorbehandeln.;10,0;m²;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
06;Spachtelung von Bodenflächen als Untergrundvorbereitung für die Verlegung von großformatigen Fliesen (1200x1200mm).;1200,0;m²;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
07;Gefälleestrich an verschiedenen Stellen im Gebäude nachträglich anarbeiten. Verlegung in bodengleichen Duschen mit umlaufender Rinnenausbildung. Einzukalkulieren sind Dämmschicht (EPS 60mm), PE-Folie 0,2mm und Estrichmörtel mit Beschleuniger.;4,0;m²;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
08;Estrich an verschiedenen Stellen im Gebäude nachträglich anarbeiten.  Einzukalkulieren sind Dämmschicht (EPS 60mm), PE-Folie 0,2mm und Estrichmörtel mit Beschleuniger.;10,0;m²;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
09;Schließen von Schwind-, Arbeitsfugen und Rissen im Untergrund mit einem 2-K-Spezialharz, einschließlich Einschneiden, Säubern und Einlegen von Wellenverbindern, und anschließendem Abstreuen mit geeignetem Quarzsand, Verarbeitung gemäß Herstellerangaben. Überschüssigen Quarzsand nach Aushärtung absau;100,0;m;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
10;Zulage auf Vorposition für die Verwendung einer zweikomponentigen Grundierung auf Epoxidharzbasis, vollflächig auftragen ggf. absanden nach Herstellerangaben, zur Aufnahme einer Flächenabdichtung;50,0;m²;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
11;Estrichflächen vollflächig schleifen mit Diamant-Schleifscheibe anschleifen. Schleifstärke bis ca. 3-5mm. Arbeiten sollten nach Vorgabe BG Bau nahezu Staubfrei ausgeführt werden.;5,0;m²;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
12;Liefern und fachgerechtes Verlegen einer Entkopplungs- und Abdichtungsbahn (Entkopplungsmatte) auf dem vorbereiteten, verlegereifen Untergrund. Die Matte muss Spannungen aus dem Untergrund abbauen, Risse überbrücken und für die anschließende Fliesenverlegung geeignet sein.;50,0;m²;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
01;Verbundabdichtung liefern und gem. dem ZDB-Merkblatt und Verarbeitungsrichtlinien des Systemanbieters an Boden- und Wandflächen aufbringen und an aufgehenden Bauteilen mind. 20 cm hochziehen. Position inkl. der Untergrundvorbereitung (Grundierung), Beschichtung in zwei Arbeitsgängen als Kunststoff-Z;20,0;m²;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
02;Position wie vor, jedoch Wassereinwirkungsklasse W1-l;200,0;m²;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
03;Zulage für das Anarbeiten der oben genannten Abdichtungsbahn Position 02.10 an bauseits gelieferten Bodeneinlauf. Maße ca. 15x15 cm.;5,0;St;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
04;Zulage für das Anarbeiten der oben genannten Abdichtungsbahn Position 02.10 an bauseits gelieferten Duschrinne. Maße der Rinne ca. 80x8 cm.;4,0;St;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
05;Dichtband-Innenecke/Außenecke fachgerecht nach Herstellervorschrift einbauen. Dichtband eines Systemherstellers, abgestimmt auf die Abdichtungsschicht aus Vorposition.;100,0;St;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
06;Übergang zwischen Wand/Boden fachgerecht nach Herstellervorschrift einbauen.;100,0;m;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
07;Durchführungen im Nassbereich systemkonformen Dichtmanschetten nach Herstellervorschrift abdichten. Es ist darauf zu achten, dass eine absolut dichte Verbindung zur Flächenabdichtung hergestellt wird.;25,0;St;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
08;Zulage zu vorbeschriebenen Wandfliesen für die Verwendung von Spezialfugenmörtel für mechanisch hoch beanspruchte Fugen, für Fugenbreite von 2-5 mm, als zementärer, schnell erhärtender hochfester, trasshaltiger Fugenmörtel, CG2 nach DIN EN 13888 für besonders beanspruchte Bereiche.;10,0;m;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
09;Dauerelastisches Versiegeln von Sanitärobjekten, einschl. des erforderlichen Vorprimers.;50,0;St;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
10;Dauerelastischer Fugenverschluß auf Silikonbasis in Wandecken, an Türzargen und Fensterrahmen, an horizontalen und vertikalen Anschlüssen.;1000,0;m;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
01;Bodenfliese, nach DIN EN 14411 Gruppe BLa, liefern und im Dünnbettverfahren gemäß DIN 18157 sowie den Verlegehinweisen des Herstellers mit einem kunststoffvergüteteten, hydraulisch erhärtenden Dünnbettmörtel der Klasse C2 gem. EN 12004 auf vorhandenem Untergrund im Fugenschnitt sach- und fachgere;175,0;m²;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
02;Format: ca. 1.200 x 1.200 x ca. 9-10 mm;1200,0;m²;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
03;Bodenfliese nach DIN EN 14411 Gruppe BLb gem. Architektenplan, Fliesen im Dünnbettverfahren nach DIN 18157 mit Hilfe eines kunststoffvergüteten hydraulischen Dünnbettmörtels gem. EN 12004 Klasse C2 auf vorhandenem Untergrund (Zementestrich) im Fugenschnitt (Kreuzverband) verlegen. Die Fugenkammern s;120,0;m²;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
04;Zulage für das Verlegen der Bodenfliesen im Gefälle von ca. 1,5% inklusive Anarbeitung an den Rinnenablauf.;4,0;St;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
05;Zuschnitt der Fliesen zur Anarbeitung von runden Bauteilen, wie z.B. Karusseltür, Radius 1,635 m.;5,0;m;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
06;Zuschnitt der Fliesen an angrenzende Bauteile bei unrechtwinkligem Grundriss.;20,0;m;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
07;Ausschneiden von Aussparungen für Bodentank bis ca. 50 x 50cm passgenau mittels Wasserstrahl inkl. Glasfaserverstärkung, sowie das Reststück in die Vertiefung des Bodentanks einarbeiten.;30,0;St;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
08;Anlegen der Dehnungsfugen in Fliesen;1000,0;m;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
09;Stoss- und Trennschiene;500,0;m;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
10;Dehnungs-Trennfugenprofil aus Edelstahl, mit einer oberen und unteren Nut- und Federverbindung im Mittelbereich mit einer durchgestellten Lochung, zur Aufnahme horizontaler Bewegungen für Bodenbeläge in Mörtelverlegung liefern und unter Beachtung der Herstellerangabenfachgerecht im Bodenbelag oberfl;50,0;m;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
11;Dehnungs-Trennfugenprofil aus Edelstahl, mit einer oberen und unteren Nut- und Federverbindung im Mittelbereich mit einer durchgestellten Lochung, zur Aufnahme horizontaler Bewegungen für Bodenbeläge in Mörtelverlegung liefern und unter Beachtung der Herstellerangabenfachgerecht im Bodenbelag oberfl;50,0;m;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
12;Abdeckung des Bodenbelages mit Schutzvlies selbstklebend ca. 140 g/m2, liefern und auf dem gereinigten Bodenbelag zum Schutz gegen Verschmutzungen vollflächig und stoßüberdeckend verlegen. Die Stöße sind vollständig abzukleben, einschl. Vorhaltung und Unterhaltung während der;1750,0;m²;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
13;Schutzabdeckung auf Trittstufen mit zusätzlicher 4 mm MDF Platte als Stoßschutz während ber Baumaßnahme herstellen und beseitigen, anfallende Stoffe entsorgen, Vorhaltezeit bis 6 Monate.;220,0;St;gaeb;02_QSA_LV VE12-1 Fliesenarbeiten_260812_V33.X83
