Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Der Unternehmer hat sich vor Angebotsabgabe;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/25047-25047-17 (Dok-Nr._ 12385784) Az._(00130-26).x81
2;Vom AN sind vor Beginn der Arbeiten auf der Baustelle folgende Unterlagen zu erstellen und zu;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/25047-25047-17 (Dok-Nr._ 12385784) Az._(00130-26).x81
1;Kunststoff-Fenster-Element mit 2-fach W;1,0;Stck;gaeb;vom_unternehmen_auszufuellende_dokumente/25047-25047-17 (Dok-Nr._ 12385784) Az._(00130-26).x81
2;Kunststoff-Fenster-Element mit 2-fach W;1,0;Stck;gaeb;vom_unternehmen_auszufuellende_dokumente/25047-25047-17 (Dok-Nr._ 12385784) Az._(00130-26).x81
3;Zulage zum Fensterelement f;28,0;Stck;gaeb;vom_unternehmen_auszufuellende_dokumente/25047-25047-17 (Dok-Nr._ 12385784) Az._(00130-26).x81
4;Kunststoff-Fenster-Element mit 2-fach W;1,0;Stck;gaeb;vom_unternehmen_auszufuellende_dokumente/25047-25047-17 (Dok-Nr._ 12385784) Az._(00130-26).x81
5;Modulare Bus Notstromsteuerzentrale f;1,0;Stck;gaeb;vom_unternehmen_auszufuellende_dokumente/25047-25047-17 (Dok-Nr._ 12385784) Az._(00130-26).x81
6;L;7,0;Stck;gaeb;vom_unternehmen_auszufuellende_dokumente/25047-25047-17 (Dok-Nr._ 12385784) Az._(00130-26).x81
7;Kompletter Anschluss und Inbetriebnahme der RWA einschl. komplettem Zubeh;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/25047-25047-17 (Dok-Nr._ 12385784) Az._(00130-26).x81
1;Stundenverrechnugssatz f;5,0;Std;gaeb;vom_unternehmen_auszufuellende_dokumente/25047-25047-17 (Dok-Nr._ 12385784) Az._(00130-26).x81
2;Stundenverrechnungssatz f;5,0;Std;gaeb;vom_unternehmen_auszufuellende_dokumente/25047-25047-17 (Dok-Nr._ 12385784) Az._(00130-26).x81
3;Stundenverrechnungssatz f;5,0;Std;gaeb;vom_unternehmen_auszufuellende_dokumente/25047-25047-17 (Dok-Nr._ 12385784) Az._(00130-26).x81
