Pos.;Leistung;Menge;Einheit;Quelle;Datei
0001;Planung der Gefälledämmung, Übergabe digital.;1,0;St;gaeb;3929280.x83
0002;Erstellung der Windlastberechnung der Flachdacheindichtung durch den Auftragnehmer in Abstimmung mit der vorhandenen Gebäudestatik (s. LV-Anlagen). Die Berechnung ist dem Auftraggeber rechtzeitig vor Beginn der Leistungen zur Prüfung und Freigabe digital zu übergeben.;1,0;St;gaeb;3929280.x83
0003;Untergrund gründlich reinigen und für die Verlegung der bituminösen Dampfsperre und Wärmedämmung vorbereiten. Der Untergrund muss frei von haftvermindernden oder -verhindernden Stoffen, trocken, staub- und fettfrei sowie frei von losen Bestandteilen sein. Inkl. fachgerechter Entsorgung des anfallend;1030,0;m2;gaeb;3929280.x83
0004;Anschleifen und Absaugen des Untergrundes aus Stahlbeton, für Dachabdichtungsarbeiten, Untergrund waagerecht. Aufgenommene Stoffe entsorgen.;880,0;m2;gaeb;3929280.x83
0005;Voranstrich für bahnenförmige Abdichtungen, aus Bitumenemulsion, auf Flachdach, Untergrund Beton, einschl. aller An- und Abschlüsse an aufgehenden Bauteilen.;1030,0;m2;gaeb;3929280.x83
0006;Dampfsperre als Luftdichtheits- und diffusionsdichte Schicht sd-Wert größer gleich 1500 m DIN 4108-3, DIN 4108-7, für Dachabdichtung/Notabdichtung, nicht belüftet, aus Bitumen-Schweißbahn mit Aluminiumbandeinlage DIN EN 13970 - Al + V 60 S4,;1030,0;m2;gaeb;3929280.x83
0007;Zulage für verschweißen/verkleben der vor beschriebenen Dampfsperre an den Seitenflächen und Krone der Attika, bis an den Gebäuderand, einschl. aller Eckausbildungen.;209,0;m;gaeb;3929280.x83
0008;Zulage für verschweißen/verkleben der vor beschriebenen Dampfsperre an aufgehenden Bauteilen, einschl. aller Eckausbildungen.;6,5;m;gaeb;3929280.x83
0009;Flachdachentlüfter als Kontrollschacht mit Grundplatte aus Polyurethan, in der Nennweite DN 150, mit fest eingeschäumter Anschlussmanschette (495 mm x 495 mm) passend zur Dachabdichtung.;10,0;St;gaeb;3929280.x83
0010;Flachdachentlüfter als Strangentlüfter aus Polyethylen (PE), Nennweite 70,;6,0;St;gaeb;3929280.x83
0011;Flachdachentlüfter als Strangentlüfter aus Polyethylen (PE), Nennweite 100,;2,0;St;gaeb;3929280.x83
0012;Flachdachentlüfter als Strangentlüfter aus Polyethylen (PE), Nennweite 150,;2,0;St;gaeb;3929280.x83
0013;Wärmedämmschicht als Flachdachdämmung, für nicht belüftetes Dach, aus Polyurethan-/Polyisocyanurat-Hartschaum in Platten, PUR/PIR DIN EN 13165, Anwendungsgebiet DIN 4108-10 DAA, hohe Druckbelastbarkeit - dh, Bemessungswert der Wärmeleitfähigkeit max. 0,023 W/(mK), Nennwert der Wärmeleitfähigkeit max;880,0;m2;gaeb;3929280.x83
0014;Gefälledämmschicht als Flachdachdämmung, für nicht belüftetes Dach, Neigung über 2,0 % bis 2,5 %, aus Polyurethan-/Polyisocyanurat-Hartschaum in Platten, PUR/PIR DIN EN 13165, Anwendungsgebiet DIN 4108-10 DAA, hohe Druckbelastbarkeit - dh, Bemessungswert der Wärmeleitfähigkeit max. 0,023 W/(mK), Nen;657,0;m2;gaeb;3929280.x83
0015;Zusätzliche Gefälledämmschicht in Kehlen/Graten mit werkseitig vorgefertigten Platten als Flachdachdämmung, aus Polyurethan-/Polyisocyanurat-Hartschaum PUR/PIR DIN EN 13165, Anwendungsgebiet DIN 4108-10 DAA, hohe Druckbelastbarkeit - dh, Bemessungswert der Wärmeleitfähigkeit max. 0,023 W/(mK), Nennw;16,5;m2;gaeb;3929280.x83
0016;Wärmedämmschicht als Flachdachdämmung, für nicht belüftetes Dach, aus Polyurethan-/Polyisocyanurat-Hartschaum in Platten, PUR/PIR DIN EN 13165, Anwendungsgebiet DIN 4108-10 DAA, hohe Druckbelastbarkeit - dh, Bemessungswert der Wärmeleitfähigkeit max. 0,023 W/(mK), Nennwert der Wärmeleitfähigkeit max;186,0;m2;gaeb;3929280.x83
0017;Ausschneiden und Austauschen der PIR/PUR Dämmung im Bereich der Strangentlüfter/Rohrdurchführungen durch,;12,0;St;gaeb;3929280.x83
0018;Gefälledämmschicht im Bereich der Strangentlüfter, Neigung über 2 bis 2,5 %, aus Steinwolle in Platten, MW DIN EN 13162, Anwendungsgebiet DIN 4108-10 DAA, Bemessungswert der Wärmeleitfähigkeit max. 0,038 W/(mK), Nennwert der Wärmeleitfähigkeit max. 0,037 W/(mK), Brandverhaltensklasse DIN EN 13501-1 ;7,0;St;gaeb;3929280.x83
0019;Ausschneiden und Austauschen der PIR/PUR Dämmung im Bereich der Dachausstieg durch,;1,0;St;gaeb;3929280.x83
0020;Gefälledämmschicht im Bereich Dachausstieg, Neigung über 2 bis 2,5 %, aus Steinwolle in Platten, MW DIN EN 13162, Anwendungsgebiet DIN 4108-10 DAA, Bemessungswert der Wärmeleitfähigkeit max. 0,038 W/(mK), Nennwert der Wärmeleitfähigkeit max. 0,037 W/(mK), Brandverhaltensklasse DIN EN 13501-1 A1 (nic;5,0;m2;gaeb;3929280.x83
0021;Multiplexplatte, 5-fach verleimt, Dicke 21 mm, Zuschnitt bis 550  mm, Ausführung einteilig, liefern und auf gedämmter Attikakrone mit korrosionsgeschützten Schrauben und Dübeln fachgerecht befestigen.;209,0;m;gaeb;3929280.x83
0022;Schwanenhals-Dachdurchführung als flexibles, modulares System für Kabel- und Leitungsdurchführungen über Flachdach, für alle gängigen Flachdachaufbauten geeignet.;2,0;St;gaeb;3929280.x83
0023;Kabeldurchführung aus Polypropylen (PP), Nennweite 150, 180 Grad (zwei 87,3° Bögen), mit Abweiser,;2,0;St;gaeb;3929280.x83
0024;Wärmedämmschicht für Abdichtung von Dächern anpassen, Durchführung rund, Durchmesser über 10 bis 25 cm.;12,0;St;gaeb;3929280.x83
0025;Ablauf mit Kiesfang für Flachdach, als Flächenablauf, für Freispiegelentwässerung, aus Polypropylen (PP), DN 70, einteilig, Auslauf liegend, mit Anschlussbahn, Anschluss an Abdichtung wird gesondert vergütet, wärmegedämmt mit passgenauem Dämmkörper aus XPS, WLG 036,;11,0;St;gaeb;3929280.x83
0026;Notablauf mit Kiesfang für Flachdach, als Flächenablauf, für Freispiegelentwässerung, aus Polypropylen (PP), DN 70, mit Anstauring, einteilig, Auslauf liegend, mit Anschlussbahn, Anschluss an Abdichtung wird gesondert vergütet, wärmegedämmt mit passgenauem Dämmkörper aus XPS, WLG 036,;11,0;St;gaeb;3929280.x83
0027;Ablauf mit Kiesfang für Flachdach, als Flächenablauf, für Freispiegelentwässerung, aus Polypropylen (PP), DN 100, einteilig, Auslauf senkrecht, mit Anschlussbahn, Anschluss an Abdichtung wird gesondert vergütet, wärmegedämmt, heizbar DIN EN 60335-2-83 (VDE 0700-83), elektrischer Anschluss wird geson;1,0;St;gaeb;3929280.x83
0028;Notablauf mit Kiesfang für Flachdach, als Flächenablauf, für Freispiegelentwässerung, aus Polypropylen (PP), DN 100, mit Anstauring, einteilig, Auslauf senkrecht, mit Anschlussbahn, Anschluss an Abdichtung wird gesondert vergütet, wärmegedämmt, heizbar DIN EN 60335-2-83 (VDE 0700-83), elektrischer A;1,0;St;gaeb;3929280.x83
0029;Dampfsperre anpassen an Ablauf DN70, PP, liegend, an Durchdringung der Attika, einschl. Ausstopfen der Aussparung 20/20cm mit Mineralwolle MW Nennwert der Wärmeleitfähigkeit max. 0,040 W/(mK).;22,0;St;gaeb;3929280.x83
0030;Wärmedämmschicht für Abdichtung von Dächern anpassen, Durchführung eckig, Dämmkörper der Abläufe, Fläche über 0,2 bis 0,3 m2.;22,0;St;gaeb;3929280.x83
0031;Abdichtung von Dächern, DIN 18531-1 und DIN 18531-3,;1030,0;m2;gaeb;3929280.x83
0032;Anschluss der Abdichtung von Dächern, einlagig, aus Kunststoffbahnen Polyisobutylen (PIB), bitumenverträglich, Dicke 1,8 mm,;36,0;St;gaeb;3929280.x83
0033;Randabschluss, wärmegedämmt, starr, einschl. Hilfskonstruktion mit Blech aus Aluminium, Dicke 1,5 mm, Zuschnittbreite 500 mm, 3 x gekantet, Höhe über Oberkante Belag über 45 bis 50 cm, Ausgleichshölzer auf Attikakrone befestigen, Kantholz 6x6 cm Einzellänge ca. 30 cm, Achabstand 50 cm, Zwischeräume ;209,0;m;gaeb;3929280.x83
0034;Wandanschluss, wärmegedämmt, starr, einschl. Hilfskonstruktion mit Blech aus verzinktem Stahl, Dicke 1,5 mm, Zuschnittbreite 500 mm, 3 x gekantet, Höhe über Oberkante Belag über 45 bis 50 cm, Dampfsperre hochführen bis Oberkante Anschlusshöhe, Wärmedämmung aus Polyurethan-/Polyisocyanurat-Hartschaum;6,0;m;gaeb;3929280.x83
0035;Dämmkeil aus Polyurethan-/Polyisocyanurat-Hartschaum, DIN EN 13165 PUR/PIR, Querschnitt 50/50 mm, an aufgehendes Bauteil.;209,0;m;gaeb;3929280.x83
0036;Einteilung der Fläche durch Abschottung in der Dämmschicht der Abdichtung von Dächern, aus Bitumenbahn, Kaltselbstklebende Polymerbitumenbahn DIN EN 13707 PYE - KTP - KSP 3,5 mit Kombinationsträgereinlage mit überwiegendem Polyesteranteil, Zuschnittbreite über 250 bis 300 mm, vollflächig kleben, Unt;50,0;m;gaeb;3929280.x83
0037;Dämmkeil aus Polystyrol-Hartschaum, DIN EN 13164 XPS, Querschnitt 50/50 mm, an aufgehendes Bauteil.;6,0;m;gaeb;3929280.x83
0038;Befestigung der Dachabdichtung aus Kunststoff-/Elastomerbahnen zur Aufnahme horizontaler Kräfte, DIN 18531-3, an Dachrändern, als lineare Befestigung, mit korrosionsgeschützten Befestigern.;209,0;m;gaeb;3929280.x83
0039;Befestigung der Dachabdichtung aus Kunststoff-/Elastomerbahnen zur Aufnahme horizontaler Kräfte, DIN 18531-3, an aufgehenden Bauteilen, als lineare Befestigung, mit korrosionsgeschützten Befestigern.;4,0;m;gaeb;3929280.x83
0040;Befestigung der Dachabdichtung aus Kunststoff-/Elastomerbahnen zur Aufnahme horizontaler Kräfte, DIN 18531-3, an Einbauteilen, als lineare Befestigung, mit korrosionsgeschützten Befestigern.;12,0;m;gaeb;3929280.x83
