Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Vollständige Einrichtung der Baustelle;1,0;Psch;gaeb;leistungsbeschreibungen/gaeb_V33.X83
2;Baustellenräumung:;1,0;Psch;gaeb;leistungsbeschreibungen/gaeb_V33.X83
3;Einmessen und Vermarken:;1,0;Psch;gaeb;leistungsbeschreibungen/gaeb_V33.X83
4;Mobilzaun (Höhe 2,00 m),;300,0;m;gaeb;leistungsbeschreibungen/gaeb_V33.X83
5;Bauzauntor zweiflügelig;1,0;Stk;gaeb;leistungsbeschreibungen/gaeb_V33.X83
6;Mobilzaun (Höhe 2,00 m) inkl. Toranlage;78,0;Mona;gaeb;leistungsbeschreibungen/gaeb_V33.X83
7;vorh. Zufahrt zur Baustelle mit Asphaltbelag,;50,0;to;gaeb;leistungsbeschreibungen/gaeb_V33.X83
8;Ausweichbucht an der Zufahrt zur Baustelle;80,0;qm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
9;Rundbordsteine aus Beton;5,0;m;gaeb;leistungsbeschreibungen/gaeb_V33.X83
10;Entwässerungsrinne einzeilig;5,0;m;gaeb;leistungsbeschreibungen/gaeb_V33.X83
11;Trennschnitt an vorhandener Asphalt-Schwarzdecke;50,0;m;gaeb;leistungsbeschreibungen/gaeb_V33.X83
12;Asphalt-Schwarzdecke im Bereich des Rohrgrabens;20,0;to;gaeb;leistungsbeschreibungen/gaeb_V33.X83
13;Ungebundene Tragschicht 0/45 für den Rohrgraben;15,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
14;Asphalttragschicht in Kleinstfläche,;10,0;to;gaeb;leistungsbeschreibungen/gaeb_V33.X83
15;Bitumenhaftkleber nach TL BE-StB 07;40,0;qm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
16;Asphaltbetondecke in Kleinstfläche,;5,0;to;gaeb;leistungsbeschreibungen/gaeb_V33.X83
17;Bituminöses Fugenschmelzband (TOK-Band) liefern;50,0;m;gaeb;leistungsbeschreibungen/gaeb_V33.X83
18;Kantensteine 8/25/100 cm;10,0;m;gaeb;leistungsbeschreibungen/gaeb_V33.X83
19;Betonpflaster Rechteck, 8 cm stark,;10,0;qm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
20;Betonpflaster H-Verbundpflaster, 8 cm stark,;30,0;qm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
21;Wurzelstubben von Hochstämmen roden,;40,0;Stk;gaeb;leistungsbeschreibungen/gaeb_V33.X83
22;Wurzelstubben von Hochstämmen roden,;12,0;Stk;gaeb;leistungsbeschreibungen/gaeb_V33.X83
23;Wurzelstubben von Hochstämmen roden,;2,0;Stk;gaeb;leistungsbeschreibungen/gaeb_V33.X83
24;Beton oder Mauerwerk im Boden, unbewehrt,;5,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
25;Mischmüll beseitigen,;5,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
26;Kompostierbare Abfälle beseitigen,;20,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
1;Wiese/ Grasnarbe, abtragen,;2500,0;qm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
2;Bodenabtrag des Baugeländes;2200,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
3;Bodenabtrag des Baugeländes;350,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
4;Oberbodenmiete planieren und einsäen;1,0;kg;gaeb;leistungsbeschreibungen/gaeb_V33.X83
5;Verdichtungsfähigen Füllboden, Kies-Sand;880,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
6;Verdichtungsfähigen Füllboden, Kies-Sand;990,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
7;Bodenaushub für Füllkörperrigole;150,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
8;Zulage für Handschachtungen,;3,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
9;Bodenaushub für Füllkörperrigole;20,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
10;Haufwerksbeprobung;1,0;Stk;gaeb;leistungsbeschreibungen/gaeb_V33.X83
11;Abfuhr von Bodenaushub, verdrängter Boden;20,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
12;Abfuhr von Bodenaushub, verdrängter Boden;20,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
13;Boden bauseits als Haufwerk gelagert,;20,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
14;Zwischenlagerung von Bodenaushub;130,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
15;Grundwasserhaltung, bis 2,50 m (+0,50 m) tief;25,0;m;gaeb;leistungsbeschreibungen/gaeb_V33.X83
16;Verbau für Baugruben nach DIN 18303;1,0;Psch;gaeb;leistungsbeschreibungen/gaeb_V33.X83
17;Planum für Füllkörperrigole als Auflager aus schlufffreiem verdichtungsfähigem Sand 0-2;70,0;qm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
18;Böden von Baugruben für Schächte bis DN 1000;75,0;cbm;gaeb;leistungsbeschreibungen/gaeb_V33.X83
19;Rohrgräben für PP-Rohre bis DN 300;25,0;m;gaeb;leistungsbeschreibungen/gaeb_V33.X83
20;Rohrgräben für PP-Rohre, bis DN 300;15,0;m;gaeb;leistungsbeschreibungen/gaeb_V33.X83
21;Rohrgräben für PP-Rohre bis DN 300;10,0;m;gaeb;leistungsbeschreibungen/gaeb_V33.X83
22;Rohrgräben für PP-Rohre bis DN 300;20,0;m;gaeb;leistungsbeschreibungen/gaeb_V33.X83
23;Rohrgräben für PP-Rohre bis DN 300;20,0;m;gaeb;leistungsbeschreibungen/gaeb_V33.X83
24;Rohrgräben für PP-Rohre bis DN 200;120,0;m;gaeb;leistungsbeschreibungen/gaeb_V33.X83
25;Rohrgräben für PP-Rohre bis DN 150;50,0;m;gaeb;leistungsbeschreibungen/gaeb_V33.X83
