Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Baustelleneinrichtung herstellen einschließlich;1,0;psch;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
2;Vorhalten, Unterhalten und Betreiben der gesamten;1,0;psch;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
3;Räumen der Baustelle von den gesamten;1,0;psch;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
4;Bauzaun liefern, aufstellen und wieder abbauen, aus mobilen;70,0;m;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
5;Vorhandenen Bauzaun lösen, aufnehmen, im Bereich der;120,0;m;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
6;Stammschutz nach DIN 18920 für Baum mit;13,0;St;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
1;Unbrauchbare Stoffe aufnehmen, Bauschutt laden und entsorgen. Das Sammeln und Trennen ist in den EP einzukalkulieren und wird nicht gesondert vergütet.;3,0;m³;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
2;wie vor, unbelastetes Material.;3,0;m³;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
3;wie vor, jedoch metallische Abfälle.;2,0;m³;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
4;wie vor, jedoch Holz und organische Abfälle.;2,0;m³;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
5;wie vor, jedoch Papier und Karton;3,0;m³;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
6;wie vor, jedoch Kunststoffe, Folien, etc.;2,0;m³;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
7;verwilderten Heckenstreifen roden und laden,;90,0;m;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
8;bis 6 m Höhe und einen Stammumfang bis 50 cm, in;1,0;St;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
9;bis 3 m Höhe und einen Stammumfang bis 40 cm, in;1,0;St;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
10;bis 6 m Höhe und einen Stammumfang bis 50 cm, in;1,0;St;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
11;Betontreppenanlage abbrechen, laden und entsorgen;1,0;psch;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
12;Abstreifroste an Eingängen;2,0;Stk;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
13;Straßeneinlauf komplett mit Schaft und Fundament;8,0;Stck;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
14;Entwässerungsrinne aus 3 zeiligem Pflaster inkl. Fundament aufnehmen und entsorgen,;100,0;m;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
15;Randeinfassung aus Betonkantensteinen;157,0;m;gaeb;LV-Lanschaftsbauarbeiten_V32.X83
