Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Einrichten der Baustelle f;1,0;psch;gaeb;3935536.x83
20;Vorhalten der Baustelleneinrichtung;1,0;psch;gaeb;3935536.x83
30;Erschwerniszuschlag f;1,0;psch;gaeb;3935536.x83
10;Vermessungsarbeiten zur Absteckung der Achsen, Randpunkte, Einfassungen und Rinnen Grenzpunkte, usw.  einschlie;1,0;psch;gaeb;3935536.x83
20;H;5,0;St;gaeb;3935536.x83
30;H;12,0;St;gaeb;3935536.x83
40;Bestandspl;1,0;psch;gaeb;3935536.x83
10;Verkehrszeichenplan (mind. DIN A3) f;1,0;psch;gaeb;3935536.x83
20;Einrichtungen zur Verkehrssicherung und Verkehrsrege-;1,0;psch;gaeb;3935536.x83
30;Verkehrsfl;1,0;psch;gaeb;3935536.x83
40;Vorhandene Beschilderung (Ronden, Dreiecke, Quadrate, Rechtecke, Richtungsschilder usw.), an Pfosten oder Geb;5,0;St;gaeb;3935536.x83
50;Verkehrsschild gem. RSA, ZTV-SA, StVO u. VzKat mit;5,0;St;gaeb;3935536.x83
60;Verkehrsschild gem. RSA, ZTV-SA, StVO u. VzKat mit;5,0;St;gaeb;3935536.x83
70;Leitbake (Warnbake) gem. RSA, ZTV-SA, StVO u. VzKat, Zeichen 605, mit Aufstellvorrichtung nach statischen Erfordernissen gem. ZTV-SA, inkl. Anfahrt aufbauen, vorhalten/warten, Kontrolle gem;25,0;St;gaeb;3935536.x83
80;Leitbake (Warnbake) gem. RSA, ZTV-SA, StVO u. VzKat, Zeichen 605, mit Warnleuchte, Aufstellvorrichtung nach statischen Erfordernissen gem. ZTV-SA, inkl. Anfahrt aufbauen, vorhalten/warten, Kontrolle gem;20,0;St;gaeb;3935536.x83
90;Absperrschranke gem. RSA, ZTV-SA, StVO u. VzKat, Zeichen 600,  mit Aufstellvorrichtung nach statischen Erfordernissen gem. ZTV-SA, inkl. Anfahrt aufbauen, vorhalten/warten, Kontrolle gem;65,0;m;gaeb;3935536.x83
100;Absperrschranke gem. RSA, ZTV-SA, StVO u. VzKat, Zeichen 600,  mit Aufstellvorrichtung nach statischen Erfordernissen gem. ZTV-SA, inkl. Anfahrt aufbauen, vorhalten/warten, Kontrolle gem;5,0;St;gaeb;3935536.x83
10;Sicherung von Grenzsteinen, Vermessungsfestpunkten, H;60,0;St;gaeb;3935536.x83
20;Bau- bzw. Schutzzaun einschlie;1250,0;m;gaeb;3935536.x83
30;Zulage zum Bauzaun f;3,0;St;gaeb;3935536.x83
40;Baugrubenabdeckung f;5,0;St;gaeb;3935536.x83
50;Baumschutz aus Schalbrettern;100,0;St;gaeb;3935536.x83
60;Schutzeinrichtung f;200,0;m2;gaeb;3935536.x83
70;Graben f;250,0;m;gaeb;3935536.x83
80;Ortung von vorhandenen Kabeln und Leitungen mittels Suchger;750,0;m;gaeb;3935536.x83
90;Boden f;25,0;m3;gaeb;3935536.x83
10;Vorhandenen Grenzstein innerhalb des;22,0;St;gaeb;3935536.x83
20;Baum f;3,0;St;gaeb;3935536.x83
30;wie Vorposition, jedoch;3,0;St;gaeb;3935536.x83
40;wie Vorposition, jedoch;3,0;St;gaeb;3935536.x83
50;Wurzelstock roden.;165,0;St;gaeb;3935536.x83
60;wie Vorposition, jedoch;105,0;St;gaeb;3935536.x83
70;wie Vorposition, jedoch;75,0;St;gaeb;3935536.x83
