Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Statische Berechnung der Windlast nach DIN 1055-4,;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-07-23_Roh-LV_Dachabdichtungsarbeiten_GAEB_V32.X83
2;Planung der Gefälledämmung, Übergabe digital.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-07-23_Roh-LV_Dachabdichtungsarbeiten_GAEB_V32.X83
3;Pumpe einschl. Zubehör, mit Bedienungspersonal, einsetzen, der Verrechnungssatz für die jeweilige Arbeitskraft umfasst sämtliche Aufwendungen wie Lohn- und Gehaltskosten, Lohn- und Gehaltsnebenkosten, Zuschläge, lohngebundene und lohnabhängige Kosten, sonstige Sozialkosten, Gemeinkosten, Wagnis und ;30,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-07-23_Roh-LV_Dachabdichtungsarbeiten_GAEB_V32.X83
4;Flammstrahlen des Untergrundes aus Beton, für Dachabdichtungsarbeiten.;620,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-07-23_Roh-LV_Dachabdichtungsarbeiten_GAEB_V32.X83
5;Reinigen des Untergrundes aus Stahlbeton, von grober Verschmutzung, Untergrund waagerecht, aufgenommene Stoffe sammeln, und auf der Baustelle lagern, Abfall ist nicht gefährlich, nicht schadstoffbelastet.;620,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-07-23_Roh-LV_Dachabdichtungsarbeiten_GAEB_V32.X83
6;- an Innenseite und Oberseite Attika und aufgehende Wandflächen;55,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-07-23_Roh-LV_Dachabdichtungsarbeiten_GAEB_V32.X83
7;Kugelstrahlen und Absaugen des Untergrundes aus Beton, für Dachabdichtungsarbeiten, Untergrund waagerecht, aufgenommene Stoffe sammeln, und auf der Baustelle lagern, Abfall ist nicht gefährlich, nicht schadstoffbelastet.;1,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-07-23_Roh-LV_Dachabdichtungsarbeiten_GAEB_V32.X83
8;Überprüfen der Haftzugfestigkeit der abgekratzten Betonoberfläche als Abrissprobe.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-07-23_Roh-LV_Dachabdichtungsarbeiten_GAEB_V32.X83
1;Holzrahmenbaukonstruktion als Außenwand, nichttragend, aus Konstruktionsvollholz, Gebrauchsklasse 0 DIN 68800-1, ohne chemischen Holzschutz, Holzart Fichte/Tanne, Festigkeitsklasse C 24 DIN EN 338, Sortierklasse S 10 DIN 4074-1, Keilzinkung zulässig, herzgetrennt DIN 68365, mittlere Holzfeuchte 15 %;44,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-07-23_Roh-LV_Dachabdichtungsarbeiten_GAEB_V32.X83
2;Holzrahmenbaukonstruktion als Außenwand, nichttragend, aus Konstruktionsvollholz, Gebrauchsklasse 0 DIN 68800-1, ohne chemischen Holzschutz, Holzart Fichte/Tanne, Festigkeitsklasse C 24 DIN EN 338, Sortierklasse S 10 DIN 4074-1, Keilzinkung zulässig, herzgetrennt DIN 68365, mittlere Holzfeuchte 15 %;25,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-07-23_Roh-LV_Dachabdichtungsarbeiten_GAEB_V32.X83
