Pos.;Leistung;Menge;Einheit;Quelle;Datei
01;Werk- und Montageplanung;1,0;psch;gaeb;leistungsbeschreibungen/0982_VE314_6_VU_LV Innentüren und Zargen.X83
02;In im Folgenden benannten Positionen beschriebene Ausstattung der Türen mit Tastern Schlössern u. dgl. Verkabelung herstellen und anschließen;1,0;psch;gaeb;leistungsbeschreibungen/0982_VE314_6_VU_LV Innentüren und Zargen.X83
03;Vorlage je eines Original-Muster der Zargenprofile für:;2,0;St;gaeb;leistungsbeschreibungen/0982_VE314_6_VU_LV Innentüren und Zargen.X83
04;Vorlage je eines Original-Muster der Türblatt-Oberfläche für:;2,0;St;gaeb;leistungsbeschreibungen/0982_VE314_6_VU_LV Innentüren und Zargen.X83
05;Vorlage der Original-Muster für Beschläge (2 x Drücker, Bänder, OTS);4,0;St;gaeb;leistungsbeschreibungen/0982_VE314_6_VU_LV Innentüren und Zargen.X83
06;Schützen der Leistung (z. Bsp. Zargen) vor Beschädigungen während der Bauphase durch geeignetes Abdeckmaterial.;1,0;psch;gaeb;leistungsbeschreibungen/0982_VE314_6_VU_LV Innentüren und Zargen.X83
07;Inbetriebnahme aller Innentüren;1,0;psch;gaeb;leistungsbeschreibungen/0982_VE314_6_VU_LV Innentüren und Zargen.X83
08;Abnahmeprüfung der Türen;1,0;psch;gaeb;leistungsbeschreibungen/0982_VE314_6_VU_LV Innentüren und Zargen.X83
09;Diese Position ist im Vorfeld zur finalen Fertigstellung und VOB-Abnahme des Gewerkes Innentüren und Zargen zu erbringen. Die Dokumentation ist im Vorfeld der Abnahme Brandschutz zu erbringen. Sie ist notwendig für die Genehmigung und Nutzungsaufnahme.;1,0;psch;gaeb;leistungsbeschreibungen/0982_VE314_6_VU_LV Innentüren und Zargen.X83
10;Nach Abschluss der vertraglich vereinbarten Arbeiten und vor Übersendung der Schlussrechnung sowie als Voraussetzung und als Grundlage für die VOB-Abnahme hat der AN folgende Revisions- und Dokumentationsunterlagen zusammenzustellen und beim AG oder dessen Vertreter vorzulegen.;1,0;psch;gaeb;leistungsbeschreibungen/0982_VE314_6_VU_LV Innentüren und Zargen.X83
11;Ein- und Beiputzen, innen, Tür/Türzarge, Ausbruchstellen bis 10cm,anputzen, je Seite, Kalkzement-Normalputzmörtel (GP) DIN EN 998-1, gefilzt, Putzoberfläche Qualitätsstufe 2 (Q2), Dicke ca. 5 mm, Breite über 5 bis 10 cm.;250,0;Stk;gaeb;leistungsbeschreibungen/0982_VE314_6_VU_LV Innentüren und Zargen.X83
01;Innentürelement aus Türblatt und Zarge, als Drehflügeltür, einflügelig, mit Anschlagfalz, mit Brandschutzanforderungen T30 RS;4,0;St;gaeb;leistungsbeschreibungen/0982_VE314_6_VU_LV Innentüren und Zargen.X83
02;Innentürelement aus Türblatt und Zarge, als Drehflügeltür, einflügelig, mit Anschlagfalz, mit Brandschutzanforderungen T30 RS;1,0;St;gaeb;leistungsbeschreibungen/0982_VE314_6_VU_LV Innentüren und Zargen.X83
