Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Niederspannungs-Zähler- und Wandlerschrankanlage in modularer Systembauweise für Energieverteilung, Messung und Unterverteilung.;1,0;St;gaeb;LV 10 Elektro.x83
2;Wandaufbauschrank für die Innenraummontage mit VDE-Gutachten  nach DIN EN 61439-1/-3 zur Aufputz Montage. Zum Aufbau einer Niederspannungsverteilung bis 400 A, 3AC 230/400 V 50 Hz. Schutzart IP54, Schutzklasse I, Luft- und Kriechstrecken nach DIN VDE 0110-1/-2. Bestehend aus Schrank mit Tür aus pulv;1,0;St;gaeb;LV 10 Elektro.x83
3;Feldverteiler nach DIN EN 61439-1/-3 zum Einbau von Betriebsmitteln bis 125 A.;1,0;St;gaeb;LV 10 Elektro.x83
4;Wand-Aufputzschrank für den Außenbereich mit integrierter Wasserentnahmestelle und Elektroanschlüssen.;2,0;St;gaeb;LV 10 Elektro.x83
5;Energiepoller für den Außenbereich auf bauseits vorhandenem Fundament.;5,0;St;gaeb;LV 10 Elektro.x83
6;Modularer Kombi-Ableiter bestehend aus drehbarem Basisteil und gesteckten Schutzmodulen mit Fernmeldekontakt für Überwachungseinrichtung (potentialfreier Wechsel). Ableiter Typ 1 und Typ 2 nach DIN EN 61643-11 (VDE 0675-6-11). Einfacher, werkzeugloser Schutzmodul-Wechsel durch Modulverriegelungssyst;1,0;St;gaeb;LV 10 Elektro.x83
7;Kombi-Ableiter für 230/400-V-TN-S-Systeme, geeignet zum Einsatz im Vorzählerbereich gemäß geltenden technischen Anschlussbedingungen bzw. einschlägigen Richtlinien.;2,0;St;gaeb;LV 10 Elektro.x83
8;Ausschalter 63 A im Kompaktgehäuse nach DIN EN 60669-1 (VDE 0632-1), DIN EN 60669-2-4 (VDE 0632-2-4), DIN EN IEC 60947-3 (VDE 0660-107) mit VDE Zeichen.;1,0;St;gaeb;LV 10 Elektro.x83
9;NH2-Sicherungslasttrennschalter für Sammelschienenmontage, Sammelschienenabstand 60 mm, nach DIN EN 60947-3 / VDE 0660-107, geeignet für NH-Sicherungseinsätze nach IEC 60269-2 / DIN VDE 0636-2.;1,0;St;gaeb;LV 10 Elektro.x83
10;Lasttrennschalter nach DIN EN 60947-3 zur EIN/AUS-Schaltung in Niederspannungsschaltanlagen.;1,0;St;gaeb;LV 10 Elektro.x83
11;NH000-Sicherungslasttrennschalter für Sammelschienenmontage Abstand 60mm nach DIN EN 60947-3 (VDE 0660-107) und geeignet für NH-Sicherungseinsätze nach IEC 60269-2 / DIN VDE 0636-2. Bestehend aus 3-poligem Schalterunterteil und plombierbarem Griffeinsatz, Berührungsschutz am Griff, mit verschiebbare;1,0;St;gaeb;LV 10 Elektro.x83
12;NH1-Sicherungslasttrennschalter für Sammelschienenmontage Abstand 60mm nach DIN EN 60947-3 (VDE 0660-107) und geeignet für NH-Sicherungseinsätze nach IEC 60269-2 / DIN VDE 0636-2. Bestehend aus 3-poligem Schalterunterteil und plombierbarem Griffeinsatz, Berührungsschutz am Griff, mit verschiebbarem ;1,0;St;gaeb;LV 10 Elektro.x83
13;Reitersicherungsunterteil für drei D02 Sicherungen, für Sammelschienensystem-Abstand 60 mm, Höhe 20 und 30 mm wie im System univers. Sicherungsbefestigung mit Schraubkappe. In max. 63 A. Sammelschienenrastierung für 5 mm dicke Kupferschienen, ausbrechbar für 10 mm Dicke. Beschriftungsmöglichkeit am ;20,0;St;gaeb;LV 10 Elektro.x83
